time	V(out)
1.372399999999972e-004	-1.961373e-002
1.382399999999972e-004	-1.969149e-002
1.392399999999971e-004	-1.976097e-002
1.402399999999970e-004	-1.982306e-002
1.412399999999969e-004	-1.987853e-002
1.422399999999968e-004	-1.992809e-002
1.432399999999967e-004	-1.997238e-002
1.442399999999967e-004	-2.001196e-002
1.452399999999966e-004	-2.004732e-002
1.462399999999965e-004	-2.007891e-002
1.472399999999964e-004	-2.010714e-002
1.482399999999963e-004	-2.013237e-002
1.492399999999962e-004	-2.015490e-002
1.502399999999962e-004	-2.017504e-002
1.512399999999961e-004	-2.019304e-002
1.522399999999960e-004	-2.020912e-002
1.542399999999958e-004	-2.023632e-002
1.562399999999956e-004	-2.025804e-002
1.582399999999955e-004	-2.027538e-002
1.602399999999953e-004	-2.028923e-002
1.632399999999951e-004	-2.030494e-002
1.662399999999948e-004	-2.031615e-002
1.692399999999946e-004	-2.032415e-002
1.732399999999942e-004	-2.033136e-002
1.792399999999937e-004	-2.033759e-002
1.882399999999930e-004	-2.034171e-002
2.000000000000001e-004	-2.034343e-002
2.001000000000002e-004	-2.028327e-002
2.003000000000000e-004	-2.005220e-002
2.006000000000000e-004	-1.939055e-002
2.010000000000000e-004	-1.812247e-002
2.015999999999999e-004	-1.563558e-002
2.022400000000000e-004	-1.318107e-002
2.032399999999999e-004	-9.646898e-003
2.042399999999999e-004	-6.453611e-003
2.052399999999998e-004	-3.600331e-003
2.062399999999997e-004	-1.050852e-003
2.072399999999996e-004	1.227170e-003
2.082399999999995e-004	3.262640e-003
2.092399999999994e-004	5.081383e-003
2.102399999999993e-004	6.706475e-003
2.112399999999993e-004	8.158537e-003
2.122399999999992e-004	9.455989e-003
2.132399999999991e-004	1.061530e-002
2.142399999999990e-004	1.165116e-002
2.152399999999989e-004	1.257674e-002
2.162399999999988e-004	1.340376e-002
2.172399999999988e-004	1.414273e-002
2.182399999999987e-004	1.480302e-002
2.192399999999986e-004	1.539300e-002
2.202399999999985e-004	1.592016e-002
2.212399999999984e-004	1.639120e-002
2.222399999999983e-004	1.681207e-002
2.232399999999983e-004	1.718814e-002
2.242399999999982e-004	1.752417e-002
2.252399999999981e-004	1.782442e-002
2.262399999999980e-004	1.809269e-002
2.272399999999979e-004	1.833241e-002
2.282399999999978e-004	1.854659e-002
2.292399999999977e-004	1.873798e-002
2.302399999999977e-004	1.890898e-002
2.312399999999976e-004	1.906178e-002
2.322399999999975e-004	1.919831e-002
2.332399999999974e-004	1.932031e-002
2.342399999999973e-004	1.942931e-002
2.352399999999972e-004	1.952671e-002
2.362399999999972e-004	1.961373e-002
2.372399999999971e-004	1.969149e-002
2.382399999999970e-004	1.976097e-002
2.392399999999969e-004	1.982306e-002
2.402399999999968e-004	1.987853e-002
2.412399999999967e-004	1.992810e-002
2.422399999999967e-004	1.997238e-002
2.432399999999966e-004	2.001196e-002
2.442399999999965e-004	2.004732e-002
2.452399999999964e-004	2.007891e-002
2.462399999999963e-004	2.010714e-002
2.472399999999962e-004	2.013237e-002
2.482399999999962e-004	2.015491e-002
2.492399999999961e-004	2.017505e-002
2.502399999999960e-004	2.019304e-002
2.512399999999959e-004	2.020912e-002
2.532399999999957e-004	2.023632e-002
2.552399999999956e-004	2.025804e-002
2.572399999999954e-004	2.027538e-002
2.592399999999952e-004	2.028923e-002
2.622399999999950e-004	2.030494e-002
2.652399999999947e-004	2.031615e-002
2.682399999999945e-004	2.032415e-002
2.722399999999941e-004	2.033136e-002
2.772399999999937e-004	2.033682e-002
2.852399999999930e-004	2.034111e-002
3.000000000000001e-004	2.034349e-002
3.010000000000001e-004	2.034355e-002
3.011000000000001e-004	2.028339e-002
3.013000000000000e-004	2.005232e-002
3.016000000000000e-004	1.939066e-002
3.020000000000002e-004	1.812258e-002
3.026000000000001e-004	1.563568e-002
3.032400000000002e-004	1.318117e-002
3.042400000000001e-004	9.646986e-003
3.052400000000000e-004	6.453690e-003
3.062399999999999e-004	3.600400e-003
3.072399999999999e-004	1.050915e-003
3.082399999999998e-004	-1.227114e-003
3.092399999999997e-004	-3.262590e-003
3.102399999999996e-004	-5.081338e-003
3.112399999999995e-004	-6.706436e-003
3.122399999999994e-004	-8.158501e-003
3.132399999999994e-004	-9.455957e-003
3.142399999999993e-004	-1.061527e-002
3.152399999999992e-004	-1.165114e-002
3.162399999999991e-004	-1.257672e-002
3.172399999999990e-004	-1.340374e-002
3.182399999999989e-004	-1.414271e-002
3.192399999999989e-004	-1.480300e-002
3.202399999999988e-004	-1.539298e-002
3.212399999999987e-004	-1.592015e-002
3.222399999999986e-004	-1.639118e-002
3.232399999999985e-004	-1.681206e-002
3.242399999999984e-004	-1.718813e-002
3.252399999999983e-004	-1.752416e-002
3.262399999999983e-004	-1.782441e-002
3.272399999999982e-004	-1.809268e-002
3.282399999999981e-004	-1.833240e-002
3.292399999999980e-004	-1.854659e-002
3.302399999999979e-004	-1.873798e-002
3.312399999999978e-004	-1.890898e-002
3.322399999999978e-004	-1.906178e-002
3.332399999999977e-004	-1.919831e-002
3.342399999999976e-004	-1.932030e-002
3.352399999999975e-004	-1.942931e-002
3.362399999999974e-004	-1.952670e-002
3.372399999999973e-004	-1.961373e-002
3.382399999999973e-004	-1.969149e-002
3.392399999999972e-004	-1.976097e-002
3.402399999999971e-004	-1.982306e-002
3.412399999999970e-004	-1.987853e-002
3.422399999999969e-004	-1.992809e-002
3.432399999999968e-004	-1.997238e-002
3.442399999999967e-004	-2.001196e-002
3.452399999999967e-004	-2.004732e-002
3.462399999999966e-004	-2.007891e-002
3.472399999999965e-004	-2.010714e-002
3.482399999999964e-004	-2.013237e-002
3.492399999999963e-004	-2.015490e-002
3.502399999999962e-004	-2.017504e-002
3.512399999999962e-004	-2.019304e-002
3.522399999999961e-004	-2.020912e-002
3.542399999999959e-004	-2.023632e-002
3.562399999999957e-004	-2.025804e-002
3.582399999999956e-004	-2.027538e-002
3.602399999999954e-004	-2.028923e-002
3.632399999999952e-004	-2.030494e-002
3.662399999999949e-004	-2.031615e-002
3.692399999999946e-004	-2.032415e-002
3.732399999999943e-004	-2.033136e-002
3.792399999999938e-004	-2.033759e-002
3.882399999999930e-004	-2.034171e-002
4.000000000000002e-004	-2.034343e-002
4.001000000000002e-004	-2.028327e-002
4.003000000000001e-004	-2.005220e-002
4.006000000000001e-004	-1.939055e-002
4.009999999999999e-004	-1.812247e-002
4.015999999999996e-004	-1.563558e-002
4.022399999999992e-004	-1.318107e-002
4.032399999999992e-004	-9.646898e-003
4.042399999999991e-004	-6.453611e-003
4.052399999999990e-004	-3.600331e-003
4.062399999999989e-004	-1.050852e-003
4.072399999999988e-004	1.227170e-003
4.082399999999987e-004	3.262640e-003
4.092399999999987e-004	5.081383e-003
4.102399999999986e-004	6.706475e-003
4.112399999999985e-004	8.158537e-003
4.122399999999984e-004	9.455989e-003
4.132399999999983e-004	1.061530e-002
4.142399999999982e-004	1.165116e-002
4.152399999999982e-004	1.257674e-002
4.162399999999981e-004	1.340376e-002
4.172399999999980e-004	1.414273e-002
4.182399999999979e-004	1.480302e-002
4.192399999999978e-004	1.539300e-002
4.202399999999977e-004	1.592016e-002
4.212399999999976e-004	1.639120e-002
4.222399999999976e-004	1.681207e-002
4.232399999999975e-004	1.718814e-002
4.242399999999974e-004	1.752417e-002
4.252399999999973e-004	1.782442e-002
4.262399999999972e-004	1.809269e-002
4.272399999999971e-004	1.833241e-002
4.282399999999971e-004	1.854660e-002
4.292399999999970e-004	1.873798e-002
4.302399999999969e-004	1.890898e-002
4.312399999999968e-004	1.906178e-002
4.322399999999967e-004	1.919831e-002
4.332399999999966e-004	1.932031e-002
4.342399999999966e-004	1.942931e-002
4.352399999999965e-004	1.952671e-002
4.362399999999964e-004	1.961373e-002
4.372399999999963e-004	1.969149e-002
4.382399999999962e-004	1.976097e-002
4.392399999999961e-004	1.982306e-002
4.402399999999960e-004	1.987853e-002
4.412399999999960e-004	1.992810e-002
4.422399999999959e-004	1.997238e-002
4.432399999999958e-004	2.001196e-002
4.442399999999957e-004	2.004732e-002
4.452399999999956e-004	2.007891e-002
4.462399999999955e-004	2.010714e-002
4.472399999999955e-004	2.013237e-002
4.482399999999954e-004	2.015491e-002
4.492399999999953e-004	2.017505e-002
4.502399999999952e-004	2.019304e-002
4.512399999999951e-004	2.020912e-002
4.532399999999950e-004	2.023632e-002
4.552399999999948e-004	2.025804e-002
4.572399999999946e-004	2.027538e-002
4.592399999999944e-004	2.028923e-002
4.622399999999942e-004	2.030494e-002
4.652399999999939e-004	2.031615e-002
4.682399999999937e-004	2.032415e-002
4.722399999999934e-004	2.033136e-002
4.782399999999929e-004	2.033759e-002
4.872399999999921e-004	2.034171e-002
5.009999999999999e-004	2.034355e-002
5.011000000000000e-004	2.028339e-002
5.012999999999999e-004	2.005232e-002
5.015999999999998e-004	1.939066e-002
5.020000000000001e-004	1.812258e-002
5.026000000000000e-004	1.563568e-002
5.032400000000001e-004	1.318117e-002
5.042400000000000e-004	9.646986e-003
5.052399999999999e-004	6.453690e-003
5.062399999999998e-004	3.600400e-003
5.072399999999997e-004	1.050915e-003
5.082399999999997e-004	-1.227114e-003
5.092399999999996e-004	-3.262590e-003
5.102399999999995e-004	-5.081338e-003
5.112399999999994e-004	-6.706436e-003
5.122399999999993e-004	-8.158501e-003
5.132399999999992e-004	-9.455957e-003
5.142399999999991e-004	-1.061527e-002
5.152399999999991e-004	-1.165114e-002
5.162399999999990e-004	-1.257672e-002
5.172399999999989e-004	-1.340374e-002
5.182399999999988e-004	-1.414271e-002
5.192399999999987e-004	-1.480300e-002
5.202399999999986e-004	-1.539298e-002
5.212399999999986e-004	-1.592015e-002
5.222399999999985e-004	-1.639118e-002
5.232399999999984e-004	-1.681206e-002
5.242399999999983e-004	-1.718813e-002
5.252399999999982e-004	-1.752416e-002
5.262399999999981e-004	-1.782441e-002
5.272399999999981e-004	-1.809268e-002
5.282399999999980e-004	-1.833240e-002
5.292399999999979e-004	-1.854659e-002
5.302399999999978e-004	-1.873798e-002
5.312399999999977e-004	-1.890898e-002
5.322399999999976e-004	-1.906178e-002
5.332399999999975e-004	-1.919831e-002
5.342399999999975e-004	-1.932030e-002
5.352399999999974e-004	-1.942931e-002
5.362399999999973e-004	-1.952670e-002
5.372399999999972e-004	-1.961373e-002
5.382399999999971e-004	-1.969149e-002
5.392399999999970e-004	-1.976097e-002
5.402399999999970e-004	-1.982306e-002
5.412399999999969e-004	-1.987853e-002
5.422399999999968e-004	-1.992809e-002
5.432399999999967e-004	-1.997238e-002
5.442399999999966e-004	-2.001196e-002
5.452399999999965e-004	-2.004732e-002
5.462399999999965e-004	-2.007891e-002
5.472399999999964e-004	-2.010714e-002
5.482399999999963e-004	-2.013237e-002
5.492399999999962e-004	-2.015490e-002
5.502399999999961e-004	-2.017504e-002
5.512399999999960e-004	-2.019304e-002
5.522399999999960e-004	-2.020912e-002
5.542399999999958e-004	-2.023632e-002
5.562399999999956e-004	-2.025804e-002
5.582399999999954e-004	-2.027538e-002
5.602399999999953e-004	-2.028923e-002
5.632399999999950e-004	-2.030494e-002
5.662399999999948e-004	-2.031615e-002
5.692399999999945e-004	-2.032415e-002
5.732399999999942e-004	-2.033136e-002
5.792399999999937e-004	-2.033759e-002
5.882399999999929e-004	-2.034171e-002
6.000000000000001e-004	-2.034343e-002
6.001000000000001e-004	-2.028327e-002
6.003000000000000e-004	-2.005220e-002
6.006000000000000e-004	-1.939055e-002
6.010000000000000e-004	-1.812247e-002
6.015999999999999e-004	-1.563558e-002
6.022400000000000e-004	-1.318107e-002
6.032399999999999e-004	-9.646898e-003
6.042399999999998e-004	-6.453611e-003
6.052399999999997e-004	-3.600331e-003
6.062399999999996e-004	-1.050852e-003
6.072399999999996e-004	1.227170e-003
6.082399999999995e-004	3.262640e-003
6.092399999999994e-004	5.081383e-003
6.102399999999993e-004	6.706475e-003
6.112399999999992e-004	8.158537e-003
6.122399999999991e-004	9.455989e-003
6.132399999999991e-004	1.061530e-002
6.142399999999990e-004	1.165116e-002
6.152399999999989e-004	1.257674e-002
6.162399999999988e-004	1.340376e-002
6.172399999999987e-004	1.414273e-002
6.182399999999986e-004	1.480302e-002
6.192399999999986e-004	1.539300e-002
6.202399999999985e-004	1.592016e-002
6.212399999999984e-004	1.639120e-002
6.222399999999983e-004	1.681207e-002
6.232399999999982e-004	1.718814e-002
6.242399999999981e-004	1.752417e-002
6.252399999999981e-004	1.782442e-002
6.262399999999980e-004	1.809269e-002
6.272399999999979e-004	1.833241e-002
6.282399999999978e-004	1.854660e-002
6.292399999999977e-004	1.873798e-002
6.302399999999976e-004	1.890898e-002
6.312399999999975e-004	1.906178e-002
6.322399999999975e-004	1.919831e-002
6.332399999999974e-004	1.932031e-002
6.342399999999973e-004	1.942931e-002
6.352399999999972e-004	1.952671e-002
6.362399999999971e-004	1.961373e-002
6.372399999999970e-004	1.969149e-002
6.382399999999970e-004	1.976097e-002
6.392399999999969e-004	1.982306e-002
6.402399999999968e-004	1.987853e-002
6.412399999999967e-004	1.992810e-002
6.422399999999966e-004	1.997238e-002
6.432399999999965e-004	2.001196e-002
6.442399999999965e-004	2.004732e-002
6.452399999999964e-004	2.007891e-002
6.462399999999963e-004	2.010714e-002
6.472399999999962e-004	2.013237e-002
6.482399999999961e-004	2.015491e-002
6.492399999999960e-004	2.017505e-002
6.502399999999959e-004	2.019304e-002
6.512399999999959e-004	2.020912e-002
6.532399999999957e-004	2.023632e-002
6.552399999999955e-004	2.025804e-002
6.572399999999954e-004	2.027538e-002
6.592399999999952e-004	2.028923e-002
6.622399999999949e-004	2.030494e-002
6.652399999999947e-004	2.031615e-002
6.682399999999944e-004	2.032415e-002
6.722399999999941e-004	2.033136e-002
6.782399999999936e-004	2.033759e-002
6.872399999999928e-004	2.034171e-002
7.010000000000000e-004	2.034355e-002
7.011000000000001e-004	2.028339e-002
7.013000000000000e-004	2.005232e-002
7.015999999999999e-004	1.939066e-002
7.020000000000002e-004	1.812258e-002
7.026000000000001e-004	1.563568e-002
7.032400000000002e-004	1.318117e-002
7.042400000000001e-004	9.646986e-003
7.052400000000000e-004	6.453690e-003
7.062399999999999e-004	3.600400e-003
7.072399999999998e-004	1.050915e-003
7.082399999999997e-004	-1.227114e-003
7.092399999999997e-004	-3.262590e-003
7.102399999999996e-004	-5.081338e-003
7.112399999999995e-004	-6.706436e-003
7.122399999999994e-004	-8.158501e-003
7.132399999999993e-004	-9.455957e-003
7.142399999999992e-004	-1.061527e-002
7.152399999999992e-004	-1.165114e-002
7.162399999999991e-004	-1.257672e-002
7.172399999999990e-004	-1.340374e-002
7.182399999999989e-004	-1.414271e-002
7.192399999999988e-004	-1.480300e-002
7.202399999999987e-004	-1.539298e-002
7.212399999999986e-004	-1.592015e-002
7.222399999999986e-004	-1.639118e-002
7.232399999999985e-004	-1.681206e-002
7.242399999999984e-004	-1.718813e-002
7.252399999999983e-004	-1.752416e-002
7.262399999999982e-004	-1.782441e-002
7.272399999999981e-004	-1.809268e-002
7.282399999999981e-004	-1.833240e-002
7.292399999999980e-004	-1.854659e-002
7.302399999999979e-004	-1.873798e-002
7.312399999999978e-004	-1.890898e-002
7.322399999999977e-004	-1.906178e-002
7.332399999999976e-004	-1.919831e-002
7.342399999999976e-004	-1.932030e-002
7.352399999999975e-004	-1.942931e-002
7.362399999999974e-004	-1.952670e-002
7.372399999999973e-004	-1.961373e-002
7.382399999999972e-004	-1.969149e-002
7.392399999999971e-004	-1.976097e-002
7.402399999999971e-004	-1.982306e-002
7.412399999999970e-004	-1.987853e-002
7.422399999999969e-004	-1.992809e-002
7.432399999999968e-004	-1.997238e-002
7.442399999999967e-004	-2.001196e-002
7.452399999999966e-004	-2.004732e-002
7.462399999999965e-004	-2.007891e-002
7.472399999999965e-004	-2.010714e-002
7.482399999999964e-004	-2.013237e-002
7.492399999999963e-004	-2.015490e-002
7.502399999999962e-004	-2.017504e-002
7.512399999999961e-004	-2.019304e-002
7.522399999999960e-004	-2.020912e-002
7.542399999999959e-004	-2.023632e-002
7.562399999999957e-004	-2.025804e-002
7.582399999999955e-004	-2.027538e-002
7.602399999999954e-004	-2.028923e-002
7.632399999999951e-004	-2.030494e-002
7.662399999999949e-004	-2.031615e-002
7.692399999999946e-004	-2.032415e-002
7.732399999999943e-004	-2.033136e-002
7.792399999999938e-004	-2.033759e-002
7.882399999999930e-004	-2.034171e-002
8.000000000000002e-004	-2.034343e-002
8.001000000000002e-004	-2.028327e-002
8.003000000000001e-004	-2.005220e-002
8.006000000000001e-004	-1.939055e-002
8.010000000000001e-004	-1.812247e-002
8.016000000000000e-004	-1.563558e-002
8.022400000000001e-004	-1.318107e-002
8.032400000000000e-004	-9.646898e-003
8.042399999999999e-004	-6.453611e-003
8.052399999999998e-004	-3.600331e-003
8.062399999999997e-004	-1.050852e-003
8.072399999999997e-004	1.227170e-003
8.082399999999996e-004	3.262640e-003
8.092399999999995e-004	5.081383e-003
8.102399999999994e-004	6.706475e-003
8.112399999999993e-004	8.158537e-003
8.122399999999992e-004	9.455989e-003
8.132399999999992e-004	1.061530e-002
8.142399999999991e-004	1.165116e-002
8.152399999999990e-004	1.257674e-002
8.162399999999989e-004	1.340376e-002
8.172399999999988e-004	1.414273e-002
8.182399999999987e-004	1.480302e-002
8.192399999999986e-004	1.539300e-002
8.202399999999986e-004	1.592016e-002
8.212399999999985e-004	1.639120e-002
8.222399999999984e-004	1.681207e-002
8.232399999999983e-004	1.718814e-002
8.242399999999982e-004	1.752417e-002
8.252399999999981e-004	1.782442e-002
8.262399999999981e-004	1.809269e-002
8.272399999999980e-004	1.833241e-002
8.282399999999979e-004	1.854660e-002
8.292399999999978e-004	1.873798e-002
8.302399999999977e-004	1.890898e-002
8.312399999999976e-004	1.906178e-002
8.322399999999976e-004	1.919831e-002
8.332399999999975e-004	1.932031e-002
8.342399999999974e-004	1.942931e-002
8.352399999999973e-004	1.952671e-002
8.362399999999972e-004	1.961373e-002
8.372399999999971e-004	1.969149e-002
8.382399999999970e-004	1.976097e-002
8.392399999999970e-004	1.982306e-002
8.402399999999969e-004	1.987853e-002
8.412399999999968e-004	1.992810e-002
8.422399999999967e-004	1.997238e-002
8.432399999999966e-004	2.001196e-002
8.442399999999965e-004	2.004732e-002
8.452399999999965e-004	2.007891e-002
8.462399999999964e-004	2.010714e-002
8.472399999999963e-004	2.013237e-002
8.482399999999962e-004	2.015491e-002
8.492399999999961e-004	2.017505e-002
8.502399999999960e-004	2.019304e-002
8.512399999999960e-004	2.020912e-002
8.532399999999958e-004	2.023632e-002
8.552399999999956e-004	2.025804e-002
8.572399999999954e-004	2.027538e-002
8.592399999999953e-004	2.028923e-002
8.622399999999950e-004	2.030494e-002
8.652399999999948e-004	2.031615e-002
8.682399999999945e-004	2.032415e-002
8.722399999999942e-004	2.033136e-002
8.782399999999937e-004	2.033759e-002
8.872399999999929e-004	2.034171e-002
9.010000000000001e-004	2.034355e-002
9.011000000000002e-004	2.028339e-002
9.013000000000001e-004	2.005232e-002
9.016000000000000e-004	1.939066e-002
9.020000000000002e-004	1.812258e-002
9.026000000000002e-004	1.563568e-002
9.032400000000003e-004	1.318117e-002
9.042400000000002e-004	9.646986e-003
9.052400000000001e-004	6.453690e-003
9.062400000000000e-004	3.600400e-003
9.072399999999999e-004	1.050915e-003
9.082399999999998e-004	-1.227114e-003
9.092399999999997e-004	-3.262590e-003
9.102399999999997e-004	-5.081338e-003
9.112399999999996e-004	-6.706436e-003
9.122399999999995e-004	-8.158501e-003
9.132399999999994e-004	-9.455957e-003
9.142399999999993e-004	-1.061527e-002
9.152399999999992e-004	-1.165114e-002
9.162399999999992e-004	-1.257672e-002
9.172399999999991e-004	-1.340374e-002
9.182399999999990e-004	-1.414271e-002
9.192399999999989e-004	-1.480300e-002
9.202399999999988e-004	-1.539298e-002
9.212399999999987e-004	-1.592015e-002
9.222399999999987e-004	-1.639118e-002
9.232399999999986e-004	-1.681206e-002
9.242399999999985e-004	-1.718813e-002
9.252399999999984e-004	-1.752416e-002
9.262399999999983e-004	-1.782441e-002
9.272399999999982e-004	-1.809269e-002
9.282399999999982e-004	-1.833240e-002
9.292399999999981e-004	-1.854659e-002
9.302399999999980e-004	-1.873798e-002
9.312399999999979e-004	-1.890898e-002
9.322399999999978e-004	-1.906178e-002
9.332399999999977e-004	-1.919831e-002
9.342399999999976e-004	-1.932030e-002
9.352399999999976e-004	-1.942931e-002
9.362399999999975e-004	-1.952670e-002
9.372399999999974e-004	-1.961373e-002
9.382399999999973e-004	-1.969149e-002
9.392399999999972e-004	-1.976097e-002
9.402399999999971e-004	-1.982306e-002
9.412399999999971e-004	-1.987853e-002
9.422399999999970e-004	-1.992809e-002
9.432399999999969e-004	-1.997238e-002
9.442399999999968e-004	-2.001196e-002
9.452399999999967e-004	-2.004732e-002
9.462399999999966e-004	-2.007891e-002
9.472399999999966e-004	-2.010714e-002
9.482399999999965e-004	-2.013237e-002
9.492399999999964e-004	-2.015490e-002
9.502399999999963e-004	-2.017504e-002
9.512399999999962e-004	-2.019304e-002
9.522399999999961e-004	-2.020912e-002
9.542399999999964e-004	-2.023632e-002
9.562399999999967e-004	-2.025804e-002
9.582399999999969e-004	-2.027538e-002
9.602399999999972e-004	-2.028923e-002
9.632399999999976e-004	-2.030494e-002
9.662399999999980e-004	-2.031615e-002
9.692399999999984e-004	-2.032415e-002
9.732399999999989e-004	-2.033136e-002
9.792399999999997e-004	-2.033759e-002
9.882400000000009e-004	-2.034171e-002
9.989999999999999e-004	-2.034335e-002
1.000000000000000e-003	-2.034343e-002
