time	V(out)	I(R1)
1.142399999999992e-004	-1.959055e-001	-1.308189e-004
1.152399999999991e-004	-2.160474e-001	-1.267905e-004
1.162399999999990e-004	-2.341027e-001	-1.231795e-004
1.172399999999989e-004	-2.502875e-001	-1.199425e-004
1.182399999999988e-004	-2.647957e-001	-1.170409e-004
1.192399999999988e-004	-2.778008e-001	-1.144398e-004
1.202399999999987e-004	-2.894586e-001	-1.121083e-004
1.212399999999986e-004	-2.999088e-001	-1.100182e-004
1.222399999999985e-004	-3.092763e-001	-1.081447e-004
1.232399999999984e-004	-3.176734e-001	-1.064653e-004
1.242399999999983e-004	-3.252005e-001	-1.049599e-004
1.252399999999983e-004	-3.319479e-001	-1.036104e-004
1.262399999999982e-004	-3.379963e-001	-1.024007e-004
1.272399999999981e-004	-3.434181e-001	-1.013164e-004
1.282399999999980e-004	-3.482782e-001	-1.003444e-004
1.292399999999979e-004	-3.526348e-001	-9.947304e-005
1.302399999999978e-004	-3.565401e-001	-9.869198e-005
1.312399999999978e-004	-3.600408e-001	-9.799184e-005
1.322399999999977e-004	-3.631788e-001	-9.736423e-005
1.332399999999976e-004	-3.659918e-001	-9.680164e-005
1.342399999999975e-004	-3.685133e-001	-9.629733e-005
1.352399999999974e-004	-3.707737e-001	-9.584527e-005
1.362399999999973e-004	-3.727998e-001	-9.544003e-005
1.372399999999972e-004	-3.746161e-001	-9.507678e-005
1.382399999999972e-004	-3.762442e-001	-9.475116e-005
1.392399999999971e-004	-3.777036e-001	-9.445928e-005
1.402399999999970e-004	-3.790119e-001	-9.419763e-005
1.412399999999969e-004	-3.801846e-001	-9.396308e-005
1.422399999999968e-004	-3.812358e-001	-9.375284e-005
1.432399999999967e-004	-3.821781e-001	-9.356438e-005
1.442399999999967e-004	-3.830228e-001	-9.339544e-005
1.452399999999966e-004	-3.837800e-001	-9.324400e-005
1.462399999999965e-004	-3.844588e-001	-9.310825e-005
1.472399999999964e-004	-3.850672e-001	-9.298656e-005
1.482399999999963e-004	-3.856126e-001	-9.287748e-005
1.492399999999962e-004	-3.861015e-001	-9.277971e-005
1.502399999999962e-004	-3.865397e-001	-9.269205e-005
1.512399999999961e-004	-3.869326e-001	-9.261349e-005
1.522399999999960e-004	-3.872847e-001	-9.254306e-005
1.532399999999959e-004	-3.876004e-001	-9.247992e-005
1.542399999999958e-004	-3.878834e-001	-9.242333e-005
1.552399999999957e-004	-3.881370e-001	-9.237260e-005
1.562399999999956e-004	-3.883644e-001	-9.232712e-005
1.572399999999956e-004	-3.885682e-001	-9.228636e-005
1.582399999999955e-004	-3.887509e-001	-9.224981e-005
1.592399999999954e-004	-3.889147e-001	-9.221706e-005
1.602399999999953e-004	-3.890615e-001	-9.218770e-005
1.612399999999952e-004	-3.891931e-001	-9.216138e-005
1.622399999999951e-004	-3.893111e-001	-9.213779e-005
1.632399999999951e-004	-3.894168e-001	-9.211664e-005
1.642399999999950e-004	-3.895116e-001	-9.209767e-005
1.652399999999949e-004	-3.895966e-001	-9.208068e-005
1.662399999999948e-004	-3.896728e-001	-9.206545e-005
1.682399999999946e-004	-3.898022e-001	-9.203955e-005
1.702399999999945e-004	-3.899063e-001	-9.201874e-005
1.722399999999943e-004	-3.899899e-001	-9.200202e-005
1.742399999999941e-004	-3.900571e-001	-9.198859e-005
1.772399999999939e-004	-3.901339e-001	-9.197321e-005
1.802399999999936e-004	-3.901893e-001	-9.196215e-005
1.832399999999934e-004	-3.902292e-001	-9.195417e-005
1.872399999999930e-004	-3.902655e-001	-9.194689e-005
1.922399999999926e-004	-3.902934e-001	-9.194131e-005
2.000000000000001e-004	-3.903154e-001	-9.193691e-005
2.001000000000002e-004	-3.891937e-001	-5.816125e-005
2.003000000000000e-004	-3.848840e-001	8.976800e-006
2.006000000000000e-004	-3.725385e-001	1.085077e-004
2.010000000000000e-004	-3.488721e-001	2.397744e-004
2.015999999999999e-004	-3.023886e-001	2.304777e-004
2.022400000000000e-004	-2.564107e-001	2.212821e-004
2.032399999999999e-004	-1.900564e-001	2.080113e-004
2.042399999999999e-004	-1.299301e-001	1.959860e-004
2.052399999999998e-004	-7.603274e-002	1.852065e-004
2.062399999999997e-004	-2.771894e-002	1.755438e-004
2.072399999999996e-004	1.558972e-002	1.668821e-004
2.082399999999995e-004	5.441175e-002	1.591177e-004
2.092399999999994e-004	8.921194e-002	1.521576e-004
2.102399999999993e-004	1.204069e-001	1.459186e-004
2.112399999999993e-004	1.483703e-001	1.403260e-004
2.122399999999992e-004	1.734367e-001	1.353127e-004
2.132399999999991e-004	1.959063e-001	1.308187e-004
2.142399999999990e-004	2.160481e-001	1.267904e-004
2.152399999999989e-004	2.341033e-001	1.231793e-004
2.162399999999988e-004	2.502881e-001	1.199424e-004
2.172399999999988e-004	2.647961e-001	1.170408e-004
2.182399999999987e-004	2.778012e-001	1.144398e-004
2.192399999999986e-004	2.894590e-001	1.121082e-004
2.202399999999985e-004	2.999091e-001	1.100182e-004
2.212399999999984e-004	3.092766e-001	1.081447e-004
2.222399999999983e-004	3.176736e-001	1.064653e-004
2.232399999999983e-004	3.252008e-001	1.049598e-004
2.242399999999982e-004	3.319481e-001	1.036104e-004
2.252399999999981e-004	3.379965e-001	1.024007e-004
2.262399999999980e-004	3.434182e-001	1.013163e-004
2.272399999999979e-004	3.482783e-001	1.003443e-004
2.282399999999978e-004	3.526349e-001	9.947301e-005
2.292399999999977e-004	3.565402e-001	9.869195e-005
2.302399999999977e-004	3.600409e-001	9.799182e-005
2.312399999999976e-004	3.631789e-001	9.736421e-005
2.322399999999975e-004	3.659919e-001	9.680162e-005
2.332399999999974e-004	3.685134e-001	9.629731e-005
2.342399999999973e-004	3.707737e-001	9.584525e-005
2.352399999999972e-004	3.727999e-001	9.544002e-005
2.362399999999972e-004	3.746161e-001	9.507677e-005
2.372399999999971e-004	3.762442e-001	9.475116e-005
2.382399999999970e-004	3.777037e-001	9.445927e-005
2.392399999999969e-004	3.790119e-001	9.419762e-005
2.402399999999968e-004	3.801846e-001	9.396308e-005
2.412399999999967e-004	3.812358e-001	9.375284e-005
2.422399999999967e-004	3.821781e-001	9.356438e-005
2.432399999999966e-004	3.830228e-001	9.339544e-005
2.442399999999965e-004	3.837800e-001	9.324399e-005
2.452399999999964e-004	3.844588e-001	9.310825e-005
2.462399999999963e-004	3.850672e-001	9.298656e-005
2.472399999999962e-004	3.856126e-001	9.287748e-005
2.482399999999962e-004	3.861015e-001	9.277970e-005
2.492399999999961e-004	3.865398e-001	9.269205e-005
2.502399999999960e-004	3.869326e-001	9.261348e-005
2.512399999999959e-004	3.872847e-001	9.254305e-005
2.522399999999958e-004	3.876004e-001	9.247992e-005
2.532399999999957e-004	3.878834e-001	9.242332e-005
2.542399999999956e-004	3.881370e-001	9.237260e-005
2.552399999999956e-004	3.883644e-001	9.232712e-005
2.562399999999955e-004	3.885682e-001	9.228635e-005
2.572399999999954e-004	3.887509e-001	9.224981e-005
2.582399999999953e-004	3.889147e-001	9.221706e-005
2.592399999999952e-004	3.890615e-001	9.218770e-005
2.602399999999951e-004	3.891931e-001	9.216138e-005
2.612399999999951e-004	3.893111e-001	9.213779e-005
2.622399999999950e-004	3.894168e-001	9.211664e-005
2.632399999999949e-004	3.895116e-001	9.209767e-005
2.642399999999948e-004	3.895966e-001	9.208068e-005
2.652399999999947e-004	3.896728e-001	9.206545e-005
2.672399999999946e-004	3.898022e-001	9.203955e-005
2.692399999999944e-004	3.899063e-001	9.201874e-005
2.712399999999942e-004	3.899899e-001	9.200202e-005
2.732399999999940e-004	3.900571e-001	9.198859e-005
2.762399999999938e-004	3.901339e-001	9.197321e-005
2.772399999999937e-004	3.901544e-001	9.196912e-005
2.802399999999935e-004	3.902040e-001	9.195919e-005
2.842399999999931e-004	3.902493e-001	9.195014e-005
2.892399999999927e-004	3.902841e-001	9.194318e-005
2.952399999999922e-004	3.903071e-001	9.193859e-005
3.010000000000001e-004	3.903187e-001	9.193626e-005
3.011000000000001e-004	3.891969e-001	5.816062e-005
3.013000000000000e-004	3.848871e-001	-8.977423e-006
3.016000000000000e-004	3.725415e-001	-1.085083e-004
3.020000000000002e-004	3.488749e-001	-2.397750e-004
3.026000000000001e-004	3.023913e-001	-2.304783e-004
3.032400000000002e-004	2.564132e-001	-2.212826e-004
3.042400000000001e-004	1.900587e-001	-2.080117e-004
3.052400000000000e-004	1.299322e-001	-1.959864e-004
3.062399999999999e-004	7.603456e-002	-1.852069e-004
3.072399999999999e-004	2.772057e-002	-1.755441e-004
3.082399999999998e-004	-1.558826e-002	-1.668824e-004
3.092399999999997e-004	-5.441044e-002	-1.591179e-004
3.102399999999996e-004	-8.921076e-002	-1.521579e-004
3.112399999999995e-004	-1.204059e-001	-1.459188e-004
3.122399999999994e-004	-1.483693e-001	-1.403261e-004
3.132399999999994e-004	-1.734358e-001	-1.353128e-004
3.142399999999993e-004	-1.959055e-001	-1.308189e-004
3.152399999999992e-004	-2.160474e-001	-1.267905e-004
3.162399999999991e-004	-2.341027e-001	-1.231795e-004
3.172399999999990e-004	-2.502875e-001	-1.199425e-004
3.182399999999989e-004	-2.647957e-001	-1.170409e-004
3.192399999999989e-004	-2.778008e-001	-1.144398e-004
3.202399999999988e-004	-2.894586e-001	-1.121083e-004
3.212399999999987e-004	-2.999088e-001	-1.100183e-004
3.222399999999986e-004	-3.092763e-001	-1.081447e-004
3.232399999999985e-004	-3.176734e-001	-1.064653e-004
3.242399999999984e-004	-3.252005e-001	-1.049599e-004
3.252399999999983e-004	-3.319479e-001	-1.036104e-004
3.262399999999983e-004	-3.379963e-001	-1.024007e-004
3.272399999999982e-004	-3.434181e-001	-1.013164e-004
3.282399999999981e-004	-3.482782e-001	-1.003444e-004
3.292399999999980e-004	-3.526348e-001	-9.947304e-005
3.302399999999979e-004	-3.565401e-001	-9.869198e-005
3.312399999999978e-004	-3.600408e-001	-9.799184e-005
3.322399999999978e-004	-3.631788e-001	-9.736423e-005
3.332399999999977e-004	-3.659918e-001	-9.680164e-005
3.342399999999976e-004	-3.685133e-001	-9.629733e-005
3.352399999999975e-004	-3.707737e-001	-9.584527e-005
3.362399999999974e-004	-3.727998e-001	-9.544003e-005
3.372399999999973e-004	-3.746161e-001	-9.507678e-005
3.382399999999973e-004	-3.762442e-001	-9.475116e-005
3.392399999999972e-004	-3.777036e-001	-9.445928e-005
3.402399999999971e-004	-3.790119e-001	-9.419763e-005
3.412399999999970e-004	-3.801846e-001	-9.396308e-005
3.422399999999969e-004	-3.812358e-001	-9.375284e-005
3.432399999999968e-004	-3.821781e-001	-9.356438e-005
3.442399999999967e-004	-3.830228e-001	-9.339544e-005
3.452399999999967e-004	-3.837800e-001	-9.324400e-005
3.462399999999966e-004	-3.844588e-001	-9.310825e-005
3.472399999999965e-004	-3.850672e-001	-9.298656e-005
3.482399999999964e-004	-3.856126e-001	-9.287748e-005
3.492399999999963e-004	-3.861015e-001	-9.277971e-005
3.502399999999962e-004	-3.865397e-001	-9.269205e-005
3.512399999999962e-004	-3.869326e-001	-9.261349e-005
3.522399999999961e-004	-3.872847e-001	-9.254306e-005
3.532399999999960e-004	-3.876004e-001	-9.247992e-005
3.542399999999959e-004	-3.878834e-001	-9.242333e-005
3.552399999999958e-004	-3.881370e-001	-9.237260e-005
3.562399999999957e-004	-3.883644e-001	-9.232712e-005
3.572399999999957e-004	-3.885682e-001	-9.228636e-005
3.582399999999956e-004	-3.887509e-001	-9.224981e-005
3.592399999999955e-004	-3.889147e-001	-9.221706e-005
3.602399999999954e-004	-3.890615e-001	-9.218770e-005
3.612399999999953e-004	-3.891931e-001	-9.216138e-005
3.622399999999952e-004	-3.893111e-001	-9.213779e-005
3.632399999999952e-004	-3.894168e-001	-9.211664e-005
3.642399999999951e-004	-3.895116e-001	-9.209767e-005
3.652399999999950e-004	-3.895966e-001	-9.208068e-005
3.662399999999949e-004	-3.896728e-001	-9.206545e-005
3.682399999999947e-004	-3.898022e-001	-9.203955e-005
3.702399999999946e-004	-3.899063e-001	-9.201874e-005
3.722399999999944e-004	-3.899899e-001	-9.200202e-005
3.742399999999942e-004	-3.900571e-001	-9.198859e-005
3.772399999999940e-004	-3.901339e-001	-9.197321e-005
3.802399999999937e-004	-3.901893e-001	-9.196215e-005
3.832399999999935e-004	-3.902292e-001	-9.195417e-005
3.872399999999931e-004	-3.902655e-001	-9.194689e-005
3.922399999999927e-004	-3.902934e-001	-9.194131e-005
4.000000000000002e-004	-3.903154e-001	-9.193691e-005
4.001000000000002e-004	-3.891937e-001	-5.816125e-005
4.003000000000001e-004	-3.848840e-001	8.976800e-006
4.006000000000001e-004	-3.725385e-001	1.085077e-004
4.009999999999999e-004	-3.488721e-001	2.397744e-004
4.015999999999996e-004	-3.023886e-001	2.304777e-004
4.022399999999992e-004	-2.564107e-001	2.212821e-004
4.032399999999992e-004	-1.900564e-001	2.080113e-004
4.042399999999991e-004	-1.299301e-001	1.959860e-004
4.052399999999990e-004	-7.603274e-002	1.852065e-004
4.062399999999989e-004	-2.771894e-002	1.755438e-004
4.072399999999988e-004	1.558972e-002	1.668821e-004
4.082399999999987e-004	5.441175e-002	1.591177e-004
4.092399999999987e-004	8.921194e-002	1.521576e-004
4.102399999999986e-004	1.204069e-001	1.459186e-004
4.112399999999985e-004	1.483703e-001	1.403260e-004
4.122399999999984e-004	1.734367e-001	1.353127e-004
4.132399999999983e-004	1.959063e-001	1.308187e-004
4.142399999999982e-004	2.160481e-001	1.267904e-004
4.152399999999982e-004	2.341033e-001	1.231793e-004
4.162399999999981e-004	2.502881e-001	1.199424e-004
4.172399999999980e-004	2.647961e-001	1.170408e-004
4.182399999999979e-004	2.778012e-001	1.144398e-004
4.192399999999978e-004	2.894590e-001	1.121082e-004
4.202399999999977e-004	2.999091e-001	1.100182e-004
4.212399999999976e-004	3.092766e-001	1.081447e-004
4.222399999999976e-004	3.176736e-001	1.064653e-004
4.232399999999975e-004	3.252008e-001	1.049598e-004
4.242399999999974e-004	3.319481e-001	1.036104e-004
4.252399999999973e-004	3.379965e-001	1.024007e-004
4.262399999999972e-004	3.434182e-001	1.013163e-004
4.272399999999971e-004	3.482783e-001	1.003443e-004
4.282399999999971e-004	3.526349e-001	9.947301e-005
4.292399999999970e-004	3.565402e-001	9.869195e-005
4.302399999999969e-004	3.600409e-001	9.799182e-005
4.312399999999968e-004	3.631789e-001	9.736421e-005
4.322399999999967e-004	3.659919e-001	9.680162e-005
4.332399999999966e-004	3.685134e-001	9.629731e-005
4.342399999999966e-004	3.707737e-001	9.584525e-005
4.352399999999965e-004	3.727999e-001	9.544002e-005
4.362399999999964e-004	3.746161e-001	9.507677e-005
4.372399999999963e-004	3.762442e-001	9.475116e-005
4.382399999999962e-004	3.777037e-001	9.445927e-005
4.392399999999961e-004	3.790119e-001	9.419762e-005
4.402399999999960e-004	3.801846e-001	9.396308e-005
4.412399999999960e-004	3.812358e-001	9.375284e-005
4.422399999999959e-004	3.821781e-001	9.356438e-005
4.432399999999958e-004	3.830228e-001	9.339544e-005
4.442399999999957e-004	3.837800e-001	9.324399e-005
4.452399999999956e-004	3.844588e-001	9.310825e-005
4.462399999999955e-004	3.850672e-001	9.298656e-005
4.472399999999955e-004	3.856126e-001	9.287748e-005
4.482399999999954e-004	3.861015e-001	9.277970e-005
4.492399999999953e-004	3.865398e-001	9.269205e-005
4.502399999999952e-004	3.869326e-001	9.261348e-005
4.512399999999951e-004	3.872847e-001	9.254305e-005
4.522399999999950e-004	3.876004e-001	9.247992e-005
4.532399999999950e-004	3.878834e-001	9.242332e-005
4.542399999999949e-004	3.881370e-001	9.237260e-005
4.552399999999948e-004	3.883644e-001	9.232712e-005
4.562399999999947e-004	3.885682e-001	9.228635e-005
4.572399999999946e-004	3.887509e-001	9.224981e-005
4.582399999999945e-004	3.889147e-001	9.221706e-005
4.592399999999944e-004	3.890615e-001	9.218770e-005
4.602399999999944e-004	3.891931e-001	9.216138e-005
4.612399999999943e-004	3.893111e-001	9.213779e-005
4.622399999999942e-004	3.894168e-001	9.211664e-005
4.632399999999941e-004	3.895116e-001	9.209767e-005
4.642399999999940e-004	3.895966e-001	9.208068e-005
4.652399999999939e-004	3.896728e-001	9.206545e-005
4.672399999999938e-004	3.898022e-001	9.203955e-005
4.692399999999936e-004	3.899063e-001	9.201874e-005
4.712399999999934e-004	3.899899e-001	9.200202e-005
4.732399999999933e-004	3.900571e-001	9.198859e-005
4.762399999999930e-004	3.901339e-001	9.197321e-005
4.792399999999928e-004	3.901893e-001	9.196215e-005
4.822399999999925e-004	3.902292e-001	9.195417e-005
4.862399999999922e-004	3.902655e-001	9.194689e-005
4.912399999999918e-004	3.902934e-001	9.194131e-005
4.982399999999912e-004	3.903140e-001	9.193720e-005
5.009999999999999e-004	3.903187e-001	9.193626e-005
5.011000000000000e-004	3.891969e-001	5.816062e-005
5.012999999999999e-004	3.848871e-001	-8.977423e-006
5.015999999999998e-004	3.725415e-001	-1.085083e-004
5.020000000000001e-004	3.488749e-001	-2.397750e-004
5.026000000000000e-004	3.023913e-001	-2.304783e-004
5.032400000000001e-004	2.564132e-001	-2.212826e-004
5.042400000000000e-004	1.900587e-001	-2.080117e-004
5.052399999999999e-004	1.299322e-001	-1.959864e-004
5.062399999999998e-004	7.603456e-002	-1.852069e-004
5.072399999999997e-004	2.772057e-002	-1.755441e-004
5.082399999999997e-004	-1.558826e-002	-1.668824e-004
5.092399999999996e-004	-5.441044e-002	-1.591179e-004
5.102399999999995e-004	-8.921076e-002	-1.521579e-004
5.112399999999994e-004	-1.204059e-001	-1.459188e-004
5.122399999999993e-004	-1.483693e-001	-1.403261e-004
5.132399999999992e-004	-1.734358e-001	-1.353128e-004
5.142399999999991e-004	-1.959055e-001	-1.308189e-004
5.152399999999991e-004	-2.160474e-001	-1.267905e-004
5.162399999999990e-004	-2.341027e-001	-1.231795e-004
5.172399999999989e-004	-2.502875e-001	-1.199425e-004
5.182399999999988e-004	-2.647957e-001	-1.170409e-004
5.192399999999987e-004	-2.778008e-001	-1.144398e-004
5.202399999999986e-004	-2.894586e-001	-1.121083e-004
5.212399999999986e-004	-2.999088e-001	-1.100183e-004
5.222399999999985e-004	-3.092763e-001	-1.081447e-004
5.232399999999984e-004	-3.176734e-001	-1.064653e-004
5.242399999999983e-004	-3.252005e-001	-1.049599e-004
5.252399999999982e-004	-3.319479e-001	-1.036104e-004
5.262399999999981e-004	-3.379963e-001	-1.024007e-004
5.272399999999981e-004	-3.434181e-001	-1.013164e-004
5.282399999999980e-004	-3.482782e-001	-1.003444e-004
5.292399999999979e-004	-3.526348e-001	-9.947304e-005
5.302399999999978e-004	-3.565401e-001	-9.869198e-005
5.312399999999977e-004	-3.600408e-001	-9.799184e-005
5.322399999999976e-004	-3.631788e-001	-9.736423e-005
5.332399999999975e-004	-3.659918e-001	-9.680164e-005
5.342399999999975e-004	-3.685133e-001	-9.629733e-005
5.352399999999974e-004	-3.707737e-001	-9.584527e-005
5.362399999999973e-004	-3.727998e-001	-9.544003e-005
5.372399999999972e-004	-3.746161e-001	-9.507678e-005
5.382399999999971e-004	-3.762442e-001	-9.475116e-005
5.392399999999970e-004	-3.777036e-001	-9.445928e-005
5.402399999999970e-004	-3.790119e-001	-9.419763e-005
5.412399999999969e-004	-3.801846e-001	-9.396308e-005
5.422399999999968e-004	-3.812358e-001	-9.375284e-005
5.432399999999967e-004	-3.821781e-001	-9.356438e-005
5.442399999999966e-004	-3.830228e-001	-9.339544e-005
5.452399999999965e-004	-3.837800e-001	-9.324400e-005
5.462399999999965e-004	-3.844588e-001	-9.310825e-005
5.472399999999964e-004	-3.850672e-001	-9.298656e-005
5.482399999999963e-004	-3.856126e-001	-9.287748e-005
5.492399999999962e-004	-3.861015e-001	-9.277971e-005
5.502399999999961e-004	-3.865397e-001	-9.269205e-005
5.512399999999960e-004	-3.869326e-001	-9.261349e-005
5.522399999999960e-004	-3.872847e-001	-9.254306e-005
5.532399999999959e-004	-3.876004e-001	-9.247992e-005
5.542399999999958e-004	-3.878834e-001	-9.242333e-005
5.552399999999957e-004	-3.881370e-001	-9.237260e-005
5.562399999999956e-004	-3.883644e-001	-9.232712e-005
5.572399999999955e-004	-3.885682e-001	-9.228636e-005
5.582399999999954e-004	-3.887509e-001	-9.224981e-005
5.592399999999954e-004	-3.889147e-001	-9.221706e-005
5.602399999999953e-004	-3.890615e-001	-9.218770e-005
5.612399999999952e-004	-3.891931e-001	-9.216138e-005
5.622399999999951e-004	-3.893111e-001	-9.213779e-005
5.632399999999950e-004	-3.894168e-001	-9.211664e-005
5.642399999999949e-004	-3.895116e-001	-9.209767e-005
5.652399999999949e-004	-3.895966e-001	-9.208068e-005
5.662399999999948e-004	-3.896728e-001	-9.206545e-005
5.682399999999946e-004	-3.898022e-001	-9.203955e-005
5.702399999999944e-004	-3.899063e-001	-9.201874e-005
5.722399999999943e-004	-3.899899e-001	-9.200202e-005
5.742399999999941e-004	-3.900571e-001	-9.198859e-005
5.772399999999938e-004	-3.901339e-001	-9.197321e-005
5.802399999999936e-004	-3.901893e-001	-9.196215e-005
5.832399999999933e-004	-3.902292e-001	-9.195417e-005
5.872399999999930e-004	-3.902655e-001	-9.194689e-005
5.922399999999926e-004	-3.902934e-001	-9.194131e-005
6.000000000000001e-004	-3.903154e-001	-9.193691e-005
6.001000000000001e-004	-3.891937e-001	-5.816125e-005
6.003000000000000e-004	-3.848840e-001	8.976800e-006
6.006000000000000e-004	-3.725385e-001	1.085077e-004
6.010000000000000e-004	-3.488721e-001	2.397744e-004
6.015999999999999e-004	-3.023886e-001	2.304777e-004
6.022400000000000e-004	-2.564107e-001	2.212821e-004
6.032399999999999e-004	-1.900564e-001	2.080113e-004
6.042399999999998e-004	-1.299301e-001	1.959860e-004
6.052399999999997e-004	-7.603274e-002	1.852065e-004
6.062399999999996e-004	-2.771894e-002	1.755438e-004
6.072399999999996e-004	1.558972e-002	1.668821e-004
6.082399999999995e-004	5.441175e-002	1.591177e-004
6.092399999999994e-004	8.921194e-002	1.521576e-004
6.102399999999993e-004	1.204069e-001	1.459186e-004
6.112399999999992e-004	1.483703e-001	1.403260e-004
6.122399999999991e-004	1.734367e-001	1.353127e-004
6.132399999999991e-004	1.959063e-001	1.308187e-004
6.142399999999990e-004	2.160481e-001	1.267904e-004
6.152399999999989e-004	2.341033e-001	1.231793e-004
6.162399999999988e-004	2.502881e-001	1.199424e-004
