time	V(out)
1.172399999999989e-004	-1.069963e-001
1.182399999999988e-004	-1.088443e-001
1.192399999999988e-004	-1.103574e-001
1.202399999999987e-004	-1.115964e-001
1.212399999999986e-004	-1.126108e-001
1.222399999999985e-004	-1.134414e-001
1.232399999999984e-004	-1.141215e-001
1.242399999999983e-004	-1.146784e-001
1.252399999999983e-004	-1.151343e-001
1.262399999999982e-004	-1.155076e-001
1.272399999999981e-004	-1.158133e-001
1.282399999999980e-004	-1.160636e-001
1.292399999999979e-004	-1.162685e-001
1.302399999999978e-004	-1.164363e-001
1.312399999999978e-004	-1.165737e-001
1.322399999999977e-004	-1.166862e-001
1.332399999999976e-004	-1.167783e-001
1.342399999999975e-004	-1.168538e-001
1.352399999999974e-004	-1.169155e-001
1.362399999999973e-004	-1.169661e-001
1.372399999999972e-004	-1.170075e-001
1.392399999999971e-004	-1.170691e-001
1.412399999999969e-004	-1.171105e-001
1.442399999999967e-004	-1.171484e-001
1.482399999999963e-004	-1.171738e-001
1.552399999999957e-004	-1.171894e-001
1.892399999999929e-004	-1.171945e-001
2.000000000000001e-004	-1.171945e-001
2.001000000000002e-004	-1.165870e-001
2.003000000000000e-004	-1.142689e-001
2.006000000000000e-004	-1.076999e-001
2.010000000000000e-004	-9.519323e-002
2.012799999999999e-004	-8.377428e-002
2.015999999999999e-004	-7.163346e-002
2.022400000000000e-004	-4.969237e-002
2.032399999999999e-004	-1.997491e-002
2.042399999999999e-004	4.881099e-003
2.052399999999998e-004	2.523303e-002
2.062399999999997e-004	4.189707e-002
2.072399999999996e-004	5.554147e-002
2.082399999999995e-004	6.671341e-002
2.092399999999994e-004	7.586093e-002
2.102399999999993e-004	8.335084e-002
2.112399999999993e-004	8.948354e-002
2.122399999999992e-004	9.450497e-002
2.132399999999991e-004	9.861647e-002
2.142399999999990e-004	1.019829e-001
2.152399999999989e-004	1.047394e-001
2.162399999999988e-004	1.069963e-001
2.172399999999988e-004	1.088443e-001
2.182399999999987e-004	1.103574e-001
2.192399999999986e-004	1.115964e-001
2.202399999999985e-004	1.126108e-001
2.212399999999984e-004	1.134414e-001
2.222399999999983e-004	1.141215e-001
2.232399999999983e-004	1.146784e-001
2.242399999999982e-004	1.151343e-001
2.252399999999981e-004	1.155076e-001
2.262399999999980e-004	1.158133e-001
2.272399999999979e-004	1.160636e-001
2.282399999999978e-004	1.162685e-001
2.292399999999977e-004	1.164363e-001
2.302399999999977e-004	1.165737e-001
2.312399999999976e-004	1.166862e-001
2.322399999999975e-004	1.167783e-001
2.332399999999974e-004	1.168538e-001
2.342399999999973e-004	1.169155e-001
2.352399999999972e-004	1.169661e-001
2.362399999999972e-004	1.170075e-001
2.382399999999970e-004	1.170691e-001
2.402399999999968e-004	1.171105e-001
2.432399999999966e-004	1.171484e-001
2.472399999999962e-004	1.171738e-001
2.542399999999956e-004	1.171894e-001
2.772399999999937e-004	1.171945e-001
3.010000000000001e-004	1.171945e-001
3.011000000000001e-004	1.165870e-001
3.013000000000000e-004	1.142689e-001
3.016000000000000e-004	1.076999e-001
3.020000000000002e-004	9.519323e-002
3.022800000000000e-004	8.377428e-002
3.026000000000001e-004	7.163346e-002
3.032400000000002e-004	4.969237e-002
3.042400000000001e-004	1.997491e-002
3.052400000000000e-004	-4.881099e-003
3.062399999999999e-004	-2.523303e-002
3.072399999999999e-004	-4.189707e-002
3.082399999999998e-004	-5.554147e-002
3.092399999999997e-004	-6.671341e-002
3.102399999999996e-004	-7.586093e-002
3.112399999999995e-004	-8.335084e-002
3.122399999999994e-004	-8.948354e-002
3.132399999999994e-004	-9.450497e-002
3.142399999999993e-004	-9.861647e-002
3.152399999999992e-004	-1.019829e-001
3.162399999999991e-004	-1.047394e-001
3.172399999999990e-004	-1.069963e-001
3.182399999999989e-004	-1.088443e-001
3.192399999999989e-004	-1.103574e-001
3.202399999999988e-004	-1.115964e-001
3.212399999999987e-004	-1.126108e-001
3.222399999999986e-004	-1.134414e-001
3.232399999999985e-004	-1.141215e-001
3.242399999999984e-004	-1.146784e-001
3.252399999999983e-004	-1.151343e-001
3.262399999999983e-004	-1.155076e-001
3.272399999999982e-004	-1.158133e-001
3.282399999999981e-004	-1.160636e-001
3.292399999999980e-004	-1.162685e-001
3.302399999999979e-004	-1.164363e-001
3.312399999999978e-004	-1.165737e-001
3.322399999999978e-004	-1.166862e-001
3.332399999999977e-004	-1.167783e-001
3.342399999999976e-004	-1.168538e-001
3.352399999999975e-004	-1.169155e-001
3.362399999999974e-004	-1.169661e-001
3.372399999999973e-004	-1.170075e-001
3.392399999999972e-004	-1.170691e-001
3.412399999999970e-004	-1.171105e-001
3.442399999999967e-004	-1.171484e-001
3.482399999999964e-004	-1.171738e-001
3.552399999999958e-004	-1.171894e-001
3.892399999999930e-004	-1.171945e-001
4.000000000000002e-004	-1.171945e-001
4.001000000000002e-004	-1.165870e-001
4.003000000000001e-004	-1.142689e-001
4.006000000000001e-004	-1.076999e-001
4.009999999999999e-004	-9.519323e-002
4.012799999999997e-004	-8.377428e-002
4.015999999999996e-004	-7.163346e-002
4.022399999999992e-004	-4.969237e-002
4.032399999999992e-004	-1.997491e-002
4.042399999999991e-004	4.881099e-003
4.052399999999990e-004	2.523303e-002
4.062399999999989e-004	4.189707e-002
4.072399999999988e-004	5.554147e-002
4.082399999999987e-004	6.671341e-002
4.092399999999987e-004	7.586093e-002
4.102399999999986e-004	8.335084e-002
4.112399999999985e-004	8.948354e-002
4.122399999999984e-004	9.450497e-002
4.132399999999983e-004	9.861647e-002
4.142399999999982e-004	1.019829e-001
4.152399999999982e-004	1.047394e-001
4.162399999999981e-004	1.069963e-001
4.172399999999980e-004	1.088443e-001
4.182399999999979e-004	1.103574e-001
4.192399999999978e-004	1.115964e-001
4.202399999999977e-004	1.126108e-001
4.212399999999976e-004	1.134414e-001
4.222399999999976e-004	1.141215e-001
4.232399999999975e-004	1.146784e-001
4.242399999999974e-004	1.151343e-001
4.252399999999973e-004	1.155076e-001
4.262399999999972e-004	1.158133e-001
4.272399999999971e-004	1.160636e-001
4.282399999999971e-004	1.162685e-001
4.292399999999970e-004	1.164363e-001
4.302399999999969e-004	1.165737e-001
4.312399999999968e-004	1.166862e-001
4.322399999999967e-004	1.167783e-001
4.332399999999966e-004	1.168538e-001
4.342399999999966e-004	1.169155e-001
4.352399999999965e-004	1.169661e-001
4.362399999999964e-004	1.170075e-001
4.382399999999962e-004	1.170691e-001
4.402399999999960e-004	1.171105e-001
4.432399999999958e-004	1.171484e-001
4.472399999999955e-004	1.171738e-001
4.542399999999949e-004	1.171894e-001
4.882399999999920e-004	1.171945e-001
5.009999999999999e-004	1.171945e-001
5.011000000000000e-004	1.165870e-001
5.012999999999999e-004	1.142689e-001
5.015999999999998e-004	1.076999e-001
5.020000000000001e-004	9.519323e-002
5.022799999999999e-004	8.377428e-002
5.026000000000000e-004	7.163346e-002
5.032400000000001e-004	4.969237e-002
5.042400000000000e-004	1.997491e-002
5.052399999999999e-004	-4.881099e-003
5.062399999999998e-004	-2.523303e-002
5.072399999999997e-004	-4.189707e-002
5.082399999999997e-004	-5.554147e-002
5.092399999999996e-004	-6.671341e-002
5.102399999999995e-004	-7.586093e-002
5.112399999999994e-004	-8.335084e-002
5.122399999999993e-004	-8.948354e-002
5.132399999999992e-004	-9.450497e-002
5.142399999999991e-004	-9.861647e-002
5.152399999999991e-004	-1.019829e-001
5.162399999999990e-004	-1.047394e-001
5.172399999999989e-004	-1.069963e-001
5.182399999999988e-004	-1.088443e-001
5.192399999999987e-004	-1.103574e-001
5.202399999999986e-004	-1.115964e-001
5.212399999999986e-004	-1.126108e-001
5.222399999999985e-004	-1.134414e-001
5.232399999999984e-004	-1.141215e-001
5.242399999999983e-004	-1.146784e-001
5.252399999999982e-004	-1.151343e-001
5.262399999999981e-004	-1.155076e-001
5.272399999999981e-004	-1.158133e-001
5.282399999999980e-004	-1.160636e-001
5.292399999999979e-004	-1.162685e-001
5.302399999999978e-004	-1.164363e-001
5.312399999999977e-004	-1.165737e-001
5.322399999999976e-004	-1.166862e-001
5.332399999999975e-004	-1.167783e-001
5.342399999999975e-004	-1.168538e-001
5.352399999999974e-004	-1.169155e-001
5.362399999999973e-004	-1.169661e-001
5.372399999999972e-004	-1.170075e-001
5.392399999999970e-004	-1.170691e-001
5.412399999999969e-004	-1.171105e-001
5.442399999999966e-004	-1.171484e-001
5.482399999999963e-004	-1.171738e-001
5.552399999999957e-004	-1.171894e-001
5.562399999999956e-004	-1.171904e-001
6.000000000000001e-004	-1.171945e-001
6.001000000000001e-004	-1.165870e-001
6.003000000000000e-004	-1.142689e-001
6.006000000000000e-004	-1.076999e-001
6.010000000000000e-004	-9.519323e-002
6.012799999999998e-004	-8.377428e-002
6.015999999999999e-004	-7.163346e-002
6.022400000000000e-004	-4.969237e-002
6.032399999999999e-004	-1.997491e-002
6.042399999999998e-004	4.881099e-003
6.052399999999997e-004	2.523303e-002
6.062399999999996e-004	4.189707e-002
6.072399999999996e-004	5.554147e-002
6.082399999999995e-004	6.671341e-002
6.092399999999994e-004	7.586093e-002
6.102399999999993e-004	8.335084e-002
6.112399999999992e-004	8.948354e-002
6.122399999999991e-004	9.450497e-002
6.132399999999991e-004	9.861647e-002
6.142399999999990e-004	1.019829e-001
6.152399999999989e-004	1.047394e-001
6.162399999999988e-004	1.069963e-001
6.172399999999987e-004	1.088443e-001
6.182399999999986e-004	1.103574e-001
6.192399999999986e-004	1.115964e-001
6.202399999999985e-004	1.126108e-001
6.212399999999984e-004	1.134414e-001
6.222399999999983e-004	1.141215e-001
6.232399999999982e-004	1.146784e-001
6.242399999999981e-004	1.151343e-001
6.252399999999981e-004	1.155076e-001
6.262399999999980e-004	1.158133e-001
6.272399999999979e-004	1.160636e-001
6.282399999999978e-004	1.162685e-001
6.292399999999977e-004	1.164363e-001
6.302399999999976e-004	1.165737e-001
6.312399999999975e-004	1.166862e-001
6.322399999999975e-004	1.167783e-001
6.332399999999974e-004	1.168538e-001
6.342399999999973e-004	1.169155e-001
6.352399999999972e-004	1.169661e-001
6.362399999999971e-004	1.170075e-001
6.382399999999970e-004	1.170691e-001
6.402399999999968e-004	1.171105e-001
6.432399999999965e-004	1.171484e-001
6.472399999999962e-004	1.171738e-001
6.542399999999956e-004	1.171894e-001
6.882399999999928e-004	1.171945e-001
7.010000000000000e-004	1.171945e-001
7.011000000000001e-004	1.165870e-001
7.013000000000000e-004	1.142689e-001
7.015999999999999e-004	1.076999e-001
7.020000000000002e-004	9.519323e-002
7.022800000000000e-004	8.377428e-002
7.026000000000001e-004	7.163346e-002
7.032400000000002e-004	4.969237e-002
7.042400000000001e-004	1.997491e-002
7.052400000000000e-004	-4.881099e-003
7.062399999999999e-004	-2.523303e-002
7.072399999999998e-004	-4.189707e-002
7.082399999999997e-004	-5.554147e-002
7.092399999999997e-004	-6.671341e-002
7.102399999999996e-004	-7.586093e-002
7.112399999999995e-004	-8.335084e-002
7.122399999999994e-004	-8.948354e-002
7.132399999999993e-004	-9.450497e-002
7.142399999999992e-004	-9.861647e-002
7.152399999999992e-004	-1.019829e-001
7.162399999999991e-004	-1.047394e-001
7.172399999999990e-004	-1.069963e-001
7.182399999999989e-004	-1.088443e-001
7.192399999999988e-004	-1.103574e-001
7.202399999999987e-004	-1.115964e-001
7.212399999999986e-004	-1.126108e-001
7.222399999999986e-004	-1.134414e-001
7.232399999999985e-004	-1.141215e-001
7.242399999999984e-004	-1.146784e-001
7.252399999999983e-004	-1.151343e-001
7.262399999999982e-004	-1.155076e-001
7.272399999999981e-004	-1.158133e-001
7.282399999999981e-004	-1.160636e-001
7.292399999999980e-004	-1.162685e-001
7.302399999999979e-004	-1.164363e-001
7.312399999999978e-004	-1.165737e-001
7.322399999999977e-004	-1.166862e-001
7.332399999999976e-004	-1.167783e-001
7.342399999999976e-004	-1.168538e-001
7.352399999999975e-004	-1.169155e-001
7.362399999999974e-004	-1.169661e-001
7.372399999999973e-004	-1.170075e-001
7.392399999999971e-004	-1.170691e-001
7.412399999999970e-004	-1.171105e-001
7.442399999999967e-004	-1.171484e-001
7.482399999999964e-004	-1.171738e-001
7.552399999999958e-004	-1.171894e-001
7.892399999999929e-004	-1.171945e-001
8.000000000000002e-004	-1.171945e-001
8.001000000000002e-004	-1.165870e-001
8.003000000000001e-004	-1.142689e-001
8.006000000000001e-004	-1.076999e-001
8.010000000000001e-004	-9.519323e-002
8.012799999999999e-004	-8.377428e-002
8.016000000000000e-004	-7.163346e-002
8.022400000000001e-004	-4.969237e-002
8.032400000000000e-004	-1.997491e-002
8.042399999999999e-004	4.881099e-003
8.052399999999998e-004	2.523303e-002
8.062399999999997e-004	4.189707e-002
8.072399999999997e-004	5.554147e-002
8.082399999999996e-004	6.671341e-002
8.092399999999995e-004	7.586093e-002
8.102399999999994e-004	8.335084e-002
8.112399999999993e-004	8.948354e-002
8.122399999999992e-004	9.450497e-002
8.132399999999992e-004	9.861647e-002
8.142399999999991e-004	1.019829e-001
8.152399999999990e-004	1.047394e-001
8.162399999999989e-004	1.069963e-001
8.172399999999988e-004	1.088443e-001
8.182399999999987e-004	1.103574e-001
8.192399999999986e-004	1.115964e-001
8.202399999999986e-004	1.126108e-001
8.212399999999985e-004	1.134414e-001
8.222399999999984e-004	1.141215e-001
8.232399999999983e-004	1.146784e-001
8.242399999999982e-004	1.151343e-001
8.252399999999981e-004	1.155076e-001
8.262399999999981e-004	1.158133e-001
8.272399999999980e-004	1.160636e-001
8.282399999999979e-004	1.162685e-001
8.292399999999978e-004	1.164363e-001
8.302399999999977e-004	1.165737e-001
8.312399999999976e-004	1.166862e-001
8.322399999999976e-004	1.167783e-001
8.332399999999975e-004	1.168538e-001
8.342399999999974e-004	1.169155e-001
8.352399999999973e-004	1.169661e-001
8.362399999999972e-004	1.170075e-001
8.382399999999970e-004	1.170691e-001
8.402399999999969e-004	1.171105e-001
8.432399999999966e-004	1.171484e-001
8.472399999999963e-004	1.171738e-001
8.542399999999957e-004	1.171894e-001
8.882399999999928e-004	1.171945e-001
9.010000000000001e-004	1.171945e-001
9.011000000000002e-004	1.165870e-001
9.013000000000001e-004	1.142689e-001
9.016000000000000e-004	1.076999e-001
9.020000000000002e-004	9.519323e-002
9.022800000000001e-004	8.377428e-002
9.026000000000002e-004	7.163346e-002
9.032400000000003e-004	4.969237e-002
9.042400000000002e-004	1.997491e-002
9.052400000000001e-004	-4.881099e-003
9.062400000000000e-004	-2.523303e-002
9.072399999999999e-004	-4.189707e-002
9.082399999999998e-004	-5.554147e-002
9.092399999999997e-004	-6.671341e-002
9.102399999999997e-004	-7.586093e-002
9.112399999999996e-004	-8.335084e-002
9.122399999999995e-004	-8.948354e-002
9.132399999999994e-004	-9.450497e-002
9.142399999999993e-004	-9.861647e-002
9.152399999999992e-004	-1.019829e-001
9.162399999999992e-004	-1.047394e-001
9.172399999999991e-004	-1.069963e-001
9.182399999999990e-004	-1.088443e-001
9.192399999999989e-004	-1.103574e-001
9.202399999999988e-004	-1.115964e-001
9.212399999999987e-004	-1.126108e-001
9.222399999999987e-004	-1.134414e-001
9.232399999999986e-004	-1.141215e-001
9.242399999999985e-004	-1.146784e-001
9.252399999999984e-004	-1.151343e-001
9.262399999999983e-004	-1.155076e-001
9.272399999999982e-004	-1.158133e-001
9.282399999999982e-004	-1.160636e-001
9.292399999999981e-004	-1.162685e-001
9.302399999999980e-004	-1.164363e-001
9.312399999999979e-004	-1.165737e-001
9.322399999999978e-004	-1.166862e-001
9.332399999999977e-004	-1.167783e-001
9.342399999999976e-004	-1.168538e-001
9.352399999999976e-004	-1.169155e-001
9.362399999999975e-004	-1.169661e-001
9.372399999999974e-004	-1.170075e-001
9.392399999999972e-004	-1.170691e-001
9.412399999999971e-004	-1.171105e-001
9.442399999999968e-004	-1.171484e-001
9.482399999999965e-004	-1.171738e-001
9.552399999999965e-004	-1.171894e-001
9.892400000000010e-004	-1.171945e-001
9.989999999999999e-004	-1.171945e-001
1.000000000000000e-003	-1.171945e-001
