time	V(out)	I(R1)
Step Information: Index=2  (Run: 2/5)
9.192399999999989e-004	-6.186582e-001	-4.626837e-005
9.202399999999988e-004	-6.242036e-001	-4.515928e-005
9.212399999999987e-004	-6.286728e-001	-4.426544e-005
9.222399999999987e-004	-6.322747e-001	-4.354506e-005
9.232399999999986e-004	-6.351776e-001	-4.296448e-005
9.242399999999985e-004	-6.375171e-001	-4.249657e-005
9.252399999999984e-004	-6.394026e-001	-4.211947e-005
9.262399999999983e-004	-6.409222e-001	-4.181555e-005
9.272399999999982e-004	-6.421469e-001	-4.157062e-005
9.282399999999982e-004	-6.431339e-001	-4.137322e-005
9.292399999999981e-004	-6.439294e-001	-4.121412e-005
9.302399999999980e-004	-6.445705e-001	-4.108591e-005
9.312399999999979e-004	-6.450871e-001	-4.098257e-005
9.322399999999978e-004	-6.455036e-001	-4.089929e-005
9.332399999999977e-004	-6.458392e-001	-4.083217e-005
9.342399999999976e-004	-6.461096e-001	-4.077808e-005
9.352399999999976e-004	-6.463276e-001	-4.073448e-005
9.362399999999975e-004	-6.465033e-001	-4.069935e-005
9.372399999999974e-004	-6.466448e-001	-4.067103e-005
9.382399999999973e-004	-6.467590e-001	-4.064821e-005
9.392399999999972e-004	-6.468509e-001	-4.062982e-005
9.402399999999971e-004	-6.469250e-001	-4.061499e-005
9.412399999999971e-004	-6.469848e-001	-4.060304e-005
9.422399999999970e-004	-6.470329e-001	-4.059342e-005
9.442399999999968e-004	-6.471030e-001	-4.057941e-005
9.462399999999966e-004	-6.471485e-001	-4.057030e-005
9.492399999999964e-004	-6.471887e-001	-4.056227e-005
9.542399999999964e-004	-6.472178e-001	-4.055644e-005
9.652399999999979e-004	-6.472315e-001	-4.055371e-005
9.989999999999999e-004	-6.472328e-001	-4.055343e-005
1.000000000000000e-003	-6.472328e-001	-4.055343e-005
