time	V(out)	I(R1)
1.032400000000001e-004	2.111926e-001	-2.122385e-004
1.042400000000000e-004	8.489336e-002	-1.869787e-004
1.052399999999999e-004	-2.074467e-002	-1.658511e-004
1.062399999999999e-004	-1.072404e-001	-1.485519e-004
1.072399999999998e-004	-1.780625e-001	-1.343875e-004
1.082399999999997e-004	-2.360512e-001	-1.227898e-004
1.092399999999996e-004	-2.835320e-001	-1.132936e-004
1.102399999999995e-004	-3.224089e-001	-1.055182e-004
1.112399999999994e-004	-3.542411e-001	-9.915177e-005
1.122399999999994e-004	-3.803051e-001	-9.393899e-005
1.132399999999993e-004	-4.016461e-001	-8.967078e-005
1.142399999999992e-004	-4.191200e-001	-8.617601e-005
1.152399999999991e-004	-4.334275e-001	-8.331450e-005
1.162399999999990e-004	-4.451424e-001	-8.097153e-005
1.172399999999989e-004	-4.547344e-001	-7.905311e-005
1.182399999999988e-004	-4.625884e-001	-7.748233e-005
1.192399999999988e-004	-4.690191e-001	-7.619617e-005
1.202399999999987e-004	-4.742846e-001	-7.514309e-005
1.212399999999986e-004	-4.785959e-001	-7.428082e-005
1.222399999999985e-004	-4.821260e-001	-7.357480e-005
1.232399999999984e-004	-4.850164e-001	-7.299673e-005
1.242399999999983e-004	-4.873830e-001	-7.252340e-005
1.252399999999983e-004	-4.893208e-001	-7.213584e-005
1.262399999999982e-004	-4.909075e-001	-7.181851e-005
1.272399999999981e-004	-4.922066e-001	-7.155868e-005
1.282399999999980e-004	-4.932703e-001	-7.134594e-005
1.292399999999979e-004	-4.941413e-001	-7.117174e-005
1.302399999999978e-004	-4.948545e-001	-7.102911e-005
1.312399999999978e-004	-4.954384e-001	-7.091233e-005
1.322399999999977e-004	-4.959165e-001	-7.081671e-005
1.332399999999976e-004	-4.963079e-001	-7.073841e-005
1.342399999999975e-004	-4.966285e-001	-7.067430e-005
1.352399999999974e-004	-4.968909e-001	-7.062181e-005
1.362399999999973e-004	-4.971058e-001	-7.057883e-005
1.372399999999972e-004	-4.972818e-001	-7.054365e-005
1.382399999999972e-004	-4.974259e-001	-7.051483e-005
1.392399999999971e-004	-4.975438e-001	-7.049124e-005
1.402399999999970e-004	-4.976404e-001	-7.047192e-005
1.412399999999969e-004	-4.977195e-001	-7.045610e-005
1.422399999999968e-004	-4.977843e-001	-7.044315e-005
1.432399999999967e-004	-4.978372e-001	-7.043255e-005
1.442399999999967e-004	-4.978807e-001	-7.042386e-005
1.462399999999965e-004	-4.979453e-001	-7.041093e-005
1.482399999999963e-004	-4.979887e-001	-7.040227e-005
1.512399999999961e-004	-4.980285e-001	-7.039431e-005
1.552399999999957e-004	-4.980551e-001	-7.038898e-005
1.622399999999951e-004	-4.980715e-001	-7.038571e-005
1.932399999999925e-004	-4.980768e-001	-7.038463e-005
2.000000000000001e-004	-4.980768e-001	-7.038463e-005
2.001000000000002e-004	-4.954946e-001	-3.690107e-005
2.003000000000000e-004	-4.856429e-001	2.912859e-005
2.006000000000000e-004	-4.577248e-001	1.255449e-004
2.010000000000000e-004	-4.045712e-001	2.509143e-004
2.012799999999999e-004	-3.560407e-001	2.412081e-004
2.015999999999999e-004	-3.044422e-001	2.308884e-004
2.022400000000000e-004	-2.111926e-001	2.122385e-004
2.032399999999999e-004	-8.489336e-002	1.869787e-004
2.042399999999999e-004	2.074467e-002	1.658511e-004
2.052399999999998e-004	1.072404e-001	1.485519e-004
2.062399999999997e-004	1.780625e-001	1.343875e-004
2.072399999999996e-004	2.360512e-001	1.227898e-004
2.082399999999995e-004	2.835320e-001	1.132936e-004
2.092399999999994e-004	3.224089e-001	1.055182e-004
2.102399999999993e-004	3.542411e-001	9.915177e-005
2.112399999999993e-004	3.803051e-001	9.393899e-005
2.122399999999992e-004	4.016461e-001	8.967078e-005
2.132399999999991e-004	4.191200e-001	8.617601e-005
2.142399999999990e-004	4.334275e-001	8.331450e-005
2.152399999999989e-004	4.451424e-001	8.097153e-005
2.162399999999988e-004	4.547344e-001	7.905311e-005
2.172399999999988e-004	4.625884e-001	7.748233e-005
2.182399999999987e-004	4.690191e-001	7.619617e-005
2.192399999999986e-004	4.742846e-001	7.514309e-005
2.202399999999985e-004	4.785959e-001	7.428082e-005
2.212399999999984e-004	4.821260e-001	7.357480e-005
2.222399999999983e-004	4.850164e-001	7.299673e-005
2.232399999999983e-004	4.873830e-001	7.252340e-005
2.242399999999982e-004	4.893208e-001	7.213584e-005
2.252399999999981e-004	4.909075e-001	7.181851e-005
2.262399999999980e-004	4.922066e-001	7.155868e-005
2.272399999999979e-004	4.932703e-001	7.134594e-005
2.282399999999978e-004	4.941413e-001	7.117174e-005
2.292399999999977e-004	4.948545e-001	7.102911e-005
2.302399999999977e-004	4.954384e-001	7.091233e-005
2.312399999999976e-004	4.959165e-001	7.081671e-005
2.322399999999975e-004	4.963079e-001	7.073841e-005
2.332399999999974e-004	4.966285e-001	7.067430e-005
2.342399999999973e-004	4.968909e-001	7.062181e-005
2.352399999999972e-004	4.971058e-001	7.057883e-005
2.362399999999972e-004	4.972818e-001	7.054365e-005
2.372399999999971e-004	4.974259e-001	7.051483e-005
2.382399999999970e-004	4.975438e-001	7.049124e-005
2.392399999999969e-004	4.976404e-001	7.047192e-005
2.402399999999968e-004	4.977195e-001	7.045610e-005
2.412399999999967e-004	4.977843e-001	7.044315e-005
2.422399999999967e-004	4.978372e-001	7.043255e-005
2.432399999999966e-004	4.978807e-001	7.042386e-005
2.452399999999964e-004	4.979453e-001	7.041093e-005
2.472399999999962e-004	4.979887e-001	7.040227e-005
2.502399999999960e-004	4.980285e-001	7.039431e-005
2.542399999999956e-004	4.980551e-001	7.038898e-005
2.612399999999951e-004	4.980715e-001	7.038571e-005
2.772399999999937e-004	4.980766e-001	7.038467e-005
3.010000000000001e-004	4.980769e-001	7.038463e-005
3.011000000000001e-004	4.954946e-001	3.690107e-005
3.013000000000000e-004	4.856429e-001	-2.912859e-005
3.016000000000000e-004	4.577248e-001	-1.255449e-004
3.020000000000002e-004	4.045712e-001	-2.509143e-004
3.022800000000000e-004	3.560407e-001	-2.412081e-004
3.026000000000001e-004	3.044422e-001	-2.308884e-004
3.032400000000002e-004	2.111926e-001	-2.122385e-004
3.042400000000001e-004	8.489336e-002	-1.869787e-004
3.052400000000000e-004	-2.074467e-002	-1.658511e-004
3.062399999999999e-004	-1.072404e-001	-1.485519e-004
3.072399999999999e-004	-1.780625e-001	-1.343875e-004
3.082399999999998e-004	-2.360512e-001	-1.227898e-004
3.092399999999997e-004	-2.835320e-001	-1.132936e-004
3.102399999999996e-004	-3.224089e-001	-1.055182e-004
3.112399999999995e-004	-3.542411e-001	-9.915177e-005
3.122399999999994e-004	-3.803051e-001	-9.393899e-005
3.132399999999994e-004	-4.016461e-001	-8.967078e-005
3.142399999999993e-004	-4.191200e-001	-8.617601e-005
3.152399999999992e-004	-4.334275e-001	-8.331450e-005
3.162399999999991e-004	-4.451424e-001	-8.097153e-005
3.172399999999990e-004	-4.547344e-001	-7.905311e-005
3.182399999999989e-004	-4.625884e-001	-7.748233e-005
3.192399999999989e-004	-4.690191e-001	-7.619617e-005
3.202399999999988e-004	-4.742846e-001	-7.514309e-005
3.212399999999987e-004	-4.785959e-001	-7.428082e-005
3.222399999999986e-004	-4.821260e-001	-7.357480e-005
3.232399999999985e-004	-4.850164e-001	-7.299673e-005
3.242399999999984e-004	-4.873830e-001	-7.252340e-005
3.252399999999983e-004	-4.893208e-001	-7.213584e-005
3.262399999999983e-004	-4.909075e-001	-7.181851e-005
3.272399999999982e-004	-4.922066e-001	-7.155868e-005
3.282399999999981e-004	-4.932703e-001	-7.134594e-005
3.292399999999980e-004	-4.941413e-001	-7.117174e-005
3.302399999999979e-004	-4.948545e-001	-7.102911e-005
3.312399999999978e-004	-4.954384e-001	-7.091233e-005
3.322399999999978e-004	-4.959165e-001	-7.081671e-005
3.332399999999977e-004	-4.963079e-001	-7.073841e-005
3.342399999999976e-004	-4.966285e-001	-7.067430e-005
3.352399999999975e-004	-4.968909e-001	-7.062181e-005
3.362399999999974e-004	-4.971058e-001	-7.057883e-005
3.372399999999973e-004	-4.972818e-001	-7.054365e-005
3.382399999999973e-004	-4.974259e-001	-7.051483e-005
3.392399999999972e-004	-4.975438e-001	-7.049124e-005
3.402399999999971e-004	-4.976404e-001	-7.047192e-005
3.412399999999970e-004	-4.977195e-001	-7.045610e-005
3.422399999999969e-004	-4.977843e-001	-7.044315e-005
3.432399999999968e-004	-4.978372e-001	-7.043255e-005
3.442399999999967e-004	-4.978807e-001	-7.042386e-005
3.462399999999966e-004	-4.979453e-001	-7.041093e-005
3.482399999999964e-004	-4.979887e-001	-7.040227e-005
3.512399999999962e-004	-4.980285e-001	-7.039431e-005
3.552399999999958e-004	-4.980551e-001	-7.038898e-005
3.622399999999952e-004	-4.980715e-001	-7.038571e-005
3.932399999999926e-004	-4.980768e-001	-7.038463e-005
4.000000000000002e-004	-4.980768e-001	-7.038463e-005
4.001000000000002e-004	-4.954946e-001	-3.690107e-005
4.003000000000001e-004	-4.856429e-001	2.912859e-005
4.006000000000001e-004	-4.577248e-001	1.255449e-004
4.009999999999999e-004	-4.045712e-001	2.509143e-004
4.012799999999997e-004	-3.560407e-001	2.412081e-004
4.015999999999996e-004	-3.044422e-001	2.308884e-004
4.022399999999992e-004	-2.111926e-001	2.122385e-004
4.032399999999992e-004	-8.489336e-002	1.869787e-004
4.042399999999991e-004	2.074467e-002	1.658511e-004
4.052399999999990e-004	1.072404e-001	1.485519e-004
4.062399999999989e-004	1.780625e-001	1.343875e-004
4.072399999999988e-004	2.360512e-001	1.227898e-004
4.082399999999987e-004	2.835320e-001	1.132936e-004
4.092399999999987e-004	3.224089e-001	1.055182e-004
4.102399999999986e-004	3.542411e-001	9.915177e-005
4.112399999999985e-004	3.803051e-001	9.393899e-005
4.122399999999984e-004	4.016461e-001	8.967078e-005
4.132399999999983e-004	4.191200e-001	8.617601e-005
4.142399999999982e-004	4.334275e-001	8.331450e-005
4.152399999999982e-004	4.451424e-001	8.097153e-005
4.162399999999981e-004	4.547344e-001	7.905311e-005
4.172399999999980e-004	4.625884e-001	7.748233e-005
4.182399999999979e-004	4.690191e-001	7.619618e-005
4.192399999999978e-004	4.742846e-001	7.514309e-005
4.202399999999977e-004	4.785959e-001	7.428082e-005
4.212399999999976e-004	4.821260e-001	7.357480e-005
4.222399999999976e-004	4.850164e-001	7.299672e-005
4.232399999999975e-004	4.873830e-001	7.252340e-005
4.242399999999974e-004	4.893208e-001	7.213584e-005
4.252399999999973e-004	4.909075e-001	7.181851e-005
4.262399999999972e-004	4.922066e-001	7.155868e-005
4.272399999999971e-004	4.932703e-001	7.134594e-005
4.282399999999971e-004	4.941413e-001	7.117174e-005
4.292399999999970e-004	4.948545e-001	7.102911e-005
4.302399999999969e-004	4.954384e-001	7.091233e-005
4.312399999999968e-004	4.959165e-001	7.081671e-005
4.322399999999967e-004	4.963079e-001	7.073841e-005
4.332399999999966e-004	4.966285e-001	7.067430e-005
4.342399999999966e-004	4.968909e-001	7.062181e-005
4.352399999999965e-004	4.971058e-001	7.057883e-005
4.362399999999964e-004	4.972818e-001	7.054365e-005
4.372399999999963e-004	4.974259e-001	7.051483e-005
4.382399999999962e-004	4.975438e-001	7.049124e-005
4.392399999999961e-004	4.976404e-001	7.047192e-005
4.402399999999960e-004	4.977195e-001	7.045610e-005
4.412399999999960e-004	4.977843e-001	7.044315e-005
4.422399999999959e-004	4.978372e-001	7.043255e-005
4.432399999999958e-004	4.978807e-001	7.042386e-005
4.452399999999956e-004	4.979453e-001	7.041093e-005
4.472399999999955e-004	4.979887e-001	7.040227e-005
4.502399999999952e-004	4.980285e-001	7.039431e-005
4.542399999999949e-004	4.980551e-001	7.038898e-005
4.612399999999943e-004	4.980715e-001	7.038571e-005
4.922399999999917e-004	4.980768e-001	7.038463e-005
5.009999999999999e-004	4.980769e-001	7.038463e-005
5.011000000000000e-004	4.954946e-001	3.690107e-005
5.012999999999999e-004	4.856429e-001	-2.912859e-005
5.015999999999998e-004	4.577248e-001	-1.255449e-004
5.020000000000001e-004	4.045712e-001	-2.509143e-004
5.022799999999999e-004	3.560407e-001	-2.412081e-004
5.026000000000000e-004	3.044422e-001	-2.308884e-004
5.032400000000001e-004	2.111926e-001	-2.122385e-004
5.042400000000000e-004	8.489336e-002	-1.869787e-004
5.052399999999999e-004	-2.074467e-002	-1.658511e-004
5.062399999999998e-004	-1.072404e-001	-1.485519e-004
5.072399999999997e-004	-1.780625e-001	-1.343875e-004
5.082399999999997e-004	-2.360512e-001	-1.227898e-004
5.092399999999996e-004	-2.835320e-001	-1.132936e-004
5.102399999999995e-004	-3.224089e-001	-1.055182e-004
5.112399999999994e-004	-3.542411e-001	-9.915177e-005
5.122399999999993e-004	-3.803051e-001	-9.393899e-005
5.132399999999992e-004	-4.016461e-001	-8.967078e-005
5.142399999999991e-004	-4.191200e-001	-8.617601e-005
5.152399999999991e-004	-4.334275e-001	-8.331450e-005
5.162399999999990e-004	-4.451424e-001	-8.097153e-005
5.172399999999989e-004	-4.547344e-001	-7.905311e-005
5.182399999999988e-004	-4.625884e-001	-7.748233e-005
5.192399999999987e-004	-4.690191e-001	-7.619617e-005
5.202399999999986e-004	-4.742846e-001	-7.514309e-005
5.212399999999986e-004	-4.785959e-001	-7.428082e-005
5.222399999999985e-004	-4.821260e-001	-7.357480e-005
5.232399999999984e-004	-4.850164e-001	-7.299673e-005
5.242399999999983e-004	-4.873830e-001	-7.252340e-005
5.252399999999982e-004	-4.893208e-001	-7.213584e-005
5.262399999999981e-004	-4.909075e-001	-7.181851e-005
5.272399999999981e-004	-4.922066e-001	-7.155868e-005
5.282399999999980e-004	-4.932703e-001	-7.134594e-005
5.292399999999979e-004	-4.941413e-001	-7.117174e-005
5.302399999999978e-004	-4.948545e-001	-7.102911e-005
5.312399999999977e-004	-4.954384e-001	-7.091233e-005
5.322399999999976e-004	-4.959165e-001	-7.081671e-005
5.332399999999975e-004	-4.963079e-001	-7.073841e-005
5.342399999999975e-004	-4.966285e-001	-7.067430e-005
5.352399999999974e-004	-4.968909e-001	-7.062181e-005
5.362399999999973e-004	-4.971058e-001	-7.057883e-005
5.372399999999972e-004	-4.972818e-001	-7.054365e-005
5.382399999999971e-004	-4.974259e-001	-7.051483e-005
5.392399999999970e-004	-4.975438e-001	-7.049124e-005
5.402399999999970e-004	-4.976404e-001	-7.047192e-005
5.412399999999969e-004	-4.977195e-001	-7.045610e-005
5.422399999999968e-004	-4.977843e-001	-7.044315e-005
5.432399999999967e-004	-4.978372e-001	-7.043255e-005
5.442399999999966e-004	-4.978807e-001	-7.042386e-005
5.462399999999965e-004	-4.979453e-001	-7.041093e-005
5.482399999999963e-004	-4.979887e-001	-7.040227e-005
5.512399999999960e-004	-4.980285e-001	-7.039431e-005
5.552399999999957e-004	-4.980551e-001	-7.038898e-005
5.562399999999956e-004	-4.980590e-001	-7.038820e-005
5.642399999999949e-004	-4.980733e-001	-7.038535e-005
6.000000000000001e-004	-4.980768e-001	-7.038463e-005
6.001000000000001e-004	-4.954946e-001	-3.690107e-005
6.003000000000000e-004	-4.856429e-001	2.912859e-005
6.006000000000000e-004	-4.577248e-001	1.255449e-004
6.010000000000000e-004	-4.045712e-001	2.509143e-004
6.012799999999998e-004	-3.560407e-001	2.412081e-004
6.015999999999999e-004	-3.044422e-001	2.308884e-004
6.022400000000000e-004	-2.111926e-001	2.122385e-004
6.032399999999999e-004	-8.489336e-002	1.869787e-004
6.042399999999998e-004	2.074467e-002	1.658511e-004
6.052399999999997e-004	1.072404e-001	1.485519e-004
6.062399999999996e-004	1.780625e-001	1.343875e-004
6.072399999999996e-004	2.360512e-001	1.227898e-004
6.082399999999995e-004	2.835320e-001	1.132936e-004
6.092399999999994e-004	3.224089e-001	1.055182e-004
6.102399999999993e-004	3.542411e-001	9.915177e-005
6.112399999999992e-004	3.803051e-001	9.393899e-005
6.122399999999991e-004	4.016461e-001	8.967078e-005
6.132399999999991e-004	4.191200e-001	8.617601e-005
6.142399999999990e-004	4.334275e-001	8.331450e-005
6.152399999999989e-004	4.451424e-001	8.097153e-005
6.162399999999988e-004	4.547344e-001	7.905311e-005
6.172399999999987e-004	4.625884e-001	7.748233e-005
6.182399999999986e-004	4.690191e-001	7.619617e-005
6.192399999999986e-004	4.742846e-001	7.514309e-005
6.202399999999985e-004	4.785959e-001	7.428082e-005
6.212399999999984e-004	4.821260e-001	7.357480e-005
6.222399999999983e-004	4.850164e-001	7.299673e-005
6.232399999999982e-004	4.873830e-001	7.252340e-005
6.242399999999981e-004	4.893208e-001	7.213584e-005
6.252399999999981e-004	4.909075e-001	7.181851e-005
6.262399999999980e-004	4.922066e-001	7.155868e-005
6.272399999999979e-004	4.932703e-001	7.134594e-005
6.282399999999978e-004	4.941413e-001	7.117174e-005
6.292399999999977e-004	4.948545e-001	7.102911e-005
6.302399999999976e-004	4.954384e-001	7.091233e-005
6.312399999999975e-004	4.959165e-001	7.081671e-005
6.322399999999975e-004	4.963079e-001	7.073841e-005
6.332399999999974e-004	4.966285e-001	7.067430e-005
6.342399999999973e-004	4.968909e-001	7.062181e-005
6.352399999999972e-004	4.971058e-001	7.057883e-005
6.362399999999971e-004	4.972818e-001	7.054365e-005
6.372399999999970e-004	4.974259e-001	7.051483e-005
6.382399999999970e-004	4.975438e-001	7.049124e-005
6.392399999999969e-004	4.976404e-001	7.047192e-005
6.402399999999968e-004	4.977195e-001	7.045610e-005
6.412399999999967e-004	4.977843e-001	7.044315e-005
6.422399999999966e-004	4.978372e-001	7.043255e-005
6.432399999999965e-004	4.978807e-001	7.042386e-005
6.452399999999964e-004	4.979453e-001	7.041093e-005
6.472399999999962e-004	4.979887e-001	7.040227e-005
6.502399999999959e-004	4.980285e-001	7.039431e-005
6.542399999999956e-004	4.980551e-001	7.038898e-005
6.612399999999950e-004	4.980715e-001	7.038571e-005
6.922399999999924e-004	4.980768e-001	7.038463e-005
7.010000000000000e-004	4.980769e-001	7.038463e-005
7.011000000000001e-004	4.954946e-001	3.690107e-005
7.013000000000000e-004	4.856429e-001	-2.912859e-005
7.015999999999999e-004	4.577248e-001	-1.255449e-004
7.020000000000002e-004	4.045712e-001	-2.509143e-004
7.022800000000000e-004	3.560407e-001	-2.412081e-004
7.026000000000001e-004	3.044422e-001	-2.308884e-004
7.032400000000002e-004	2.111926e-001	-2.122385e-004
7.042400000000001e-004	8.489336e-002	-1.869787e-004
7.052400000000000e-004	-2.074467e-002	-1.658511e-004
7.062399999999999e-004	-1.072404e-001	-1.485519e-004
7.072399999999998e-004	-1.780625e-001	-1.343875e-004
7.082399999999997e-004	-2.360512e-001	-1.227898e-004
7.092399999999997e-004	-2.835320e-001	-1.132936e-004
7.102399999999996e-004	-3.224089e-001	-1.055182e-004
7.112399999999995e-004	-3.542411e-001	-9.915177e-005
7.122399999999994e-004	-3.803051e-001	-9.393899e-005
7.132399999999993e-004	-4.016461e-001	-8.967078e-005
7.142399999999992e-004	-4.191200e-001	-8.617601e-005
7.152399999999992e-004	-4.334275e-001	-8.331450e-005
7.162399999999991e-004	-4.451424e-001	-8.097153e-005
7.172399999999990e-004	-4.547344e-001	-7.905311e-005
7.182399999999989e-004	-4.625884e-001	-7.748233e-005
7.192399999999988e-004	-4.690191e-001	-7.619617e-005
7.202399999999987e-004	-4.742846e-001	-7.514309e-005
7.212399999999986e-004	-4.785959e-001	-7.428082e-005
7.222399999999986e-004	-4.821260e-001	-7.357480e-005
7.232399999999985e-004	-4.850164e-001	-7.299673e-005
7.242399999999984e-004	-4.873830e-001	-7.252340e-005
7.252399999999983e-004	-4.893208e-001	-7.213584e-005
7.262399999999982e-004	-4.909075e-001	-7.181851e-005
7.272399999999981e-004	-4.922066e-001	-7.155868e-005
7.282399999999981e-004	-4.932703e-001	-7.134594e-005
7.292399999999980e-004	-4.941413e-001	-7.117174e-005
7.302399999999979e-004	-4.948545e-001	-7.102911e-005
7.312399999999978e-004	-4.954384e-001	-7.091233e-005
7.322399999999977e-004	-4.959165e-001	-7.081671e-005
7.332399999999976e-004	-4.963079e-001	-7.073841e-005
7.342399999999976e-004	-4.966285e-001	-7.067430e-005
7.352399999999975e-004	-4.968909e-001	-7.062181e-005
7.362399999999974e-004	-4.971058e-001	-7.057883e-005
7.372399999999973e-004	-4.972818e-001	-7.054365e-005
7.382399999999972e-004	-4.974259e-001	-7.051483e-005
7.392399999999971e-004	-4.975438e-001	-7.049124e-005
7.402399999999971e-004	-4.976404e-001	-7.047192e-005
7.412399999999970e-004	-4.977195e-001	-7.045610e-005
7.422399999999969e-004	-4.977843e-001	-7.044315e-005
7.432399999999968e-004	-4.978372e-001	-7.043255e-005
7.442399999999967e-004	-4.978807e-001	-7.042386e-005
7.462399999999965e-004	-4.979453e-001	-7.041093e-005
7.482399999999964e-004	-4.979887e-001	-7.040227e-005
7.512399999999961e-004	-4.980285e-001	-7.039431e-005
7.552399999999958e-004	-4.980551e-001	-7.038898e-005
7.622399999999952e-004	-4.980715e-001	-7.038571e-005
7.932399999999926e-004	-4.980768e-001	-7.038463e-005
8.000000000000002e-004	-4.980768e-001	-7.038463e-005
8.001000000000002e-004	-4.954946e-001	-3.690107e-005
8.003000000000001e-004	-4.856429e-001	2.912859e-005
8.006000000000001e-004	-4.577248e-001	1.255449e-004
8.010000000000001e-004	-4.045712e-001	2.509143e-004
8.012799999999999e-004	-3.560407e-001	2.412081e-004
8.016000000000000e-004	-3.044422e-001	2.308884e-004
8.022400000000001e-004	-2.111926e-001	2.122385e-004
8.032400000000000e-004	-8.489336e-002	1.869787e-004
8.042399999999999e-004	2.074467e-002	1.658511e-004
8.052399999999998e-004	1.072404e-001	1.485519e-004
8.062399999999997e-004	1.780625e-001	1.343875e-004
8.072399999999997e-004	2.360512e-001	1.227898e-004
8.082399999999996e-004	2.835320e-001	1.132936e-004
8.092399999999995e-004	3.224089e-001	1.055182e-004
8.102399999999994e-004	3.542411e-001	9.915177e-005
8.112399999999993e-004	3.803051e-001	9.393899e-005
8.122399999999992e-004	4.016461e-001	8.967078e-005
8.132399999999992e-004	4.191200e-001	8.617601e-005
8.142399999999991e-004	4.334275e-001	8.331450e-005
8.152399999999990e-004	4.451424e-001	8.097153e-005
8.162399999999989e-004	4.547344e-001	7.905311e-005
8.172399999999988e-004	4.625884e-001	7.748233e-005
8.182399999999987e-004	4.690191e-001	7.619617e-005
8.192399999999986e-004	4.742846e-001	7.514309e-005
8.202399999999986e-004	4.785959e-001	7.428082e-005
8.212399999999985e-004	4.821260e-001	7.357480e-005
8.222399999999984e-004	4.850164e-001	7.299673e-005
8.232399999999983e-004	4.873830e-001	7.252340e-005
8.242399999999982e-004	4.893208e-001	7.213584e-005
8.252399999999981e-004	4.909075e-001	7.181851e-005
8.262399999999981e-004	4.922066e-001	7.155869e-005
8.272399999999980e-004	4.932703e-001	7.134594e-005
8.282399999999979e-004	4.941413e-001	7.117174e-005
8.292399999999978e-004	4.948545e-001	7.102911e-005
8.302399999999977e-004	4.954384e-001	7.091233e-005
8.312399999999976e-004	4.959165e-001	7.081671e-005
8.322399999999976e-004	4.963079e-001	7.073841e-005
8.332399999999975e-004	4.966285e-001	7.067430e-005
8.342399999999974e-004	4.968909e-001	7.062181e-005
8.352399999999973e-004	4.971058e-001	7.057883e-005
8.362399999999972e-004	4.972818e-001	7.054365e-005
8.372399999999971e-004	4.974259e-001	7.051483e-005
8.382399999999970e-004	4.975438e-001	7.049124e-005
8.392399999999970e-004	4.976404e-001	7.047192e-005
8.402399999999969e-004	4.977195e-001	7.045610e-005
8.412399999999968e-004	4.977843e-001	7.044315e-005
8.422399999999967e-004	4.978372e-001	7.043255e-005
8.432399999999966e-004	4.978807e-001	7.042386e-005
8.452399999999965e-004	4.979453e-001	7.041093e-005
8.472399999999963e-004	4.979887e-001	7.040227e-005
8.502399999999960e-004	4.980285e-001	7.039431e-005
8.542399999999957e-004	4.980551e-001	7.038898e-005
8.612399999999951e-004	4.980715e-001	7.038571e-005
8.922399999999925e-004	4.980768e-001	7.038463e-005
9.010000000000001e-004	4.980769e-001	7.038463e-005
9.011000000000002e-004	4.954946e-001	3.690107e-005
9.013000000000001e-004	4.856429e-001	-2.912859e-005
9.016000000000000e-004	4.577248e-001	-1.255449e-004
