time	V(n002)
4.392399999999961e-004	8.424799e-002
4.402399999999960e-004	8.448375e-002
4.412399999999960e-004	8.469441e-002
4.422399999999959e-004	8.488263e-002
4.432399999999958e-004	8.505082e-002
4.442399999999957e-004	8.520110e-002
4.452399999999956e-004	8.533537e-002
4.462399999999955e-004	8.545536e-002
4.472399999999955e-004	8.556256e-002
4.482399999999954e-004	8.565835e-002
4.492399999999953e-004	8.574394e-002
4.502399999999952e-004	8.582042e-002
4.512399999999951e-004	8.588876e-002
4.522399999999950e-004	8.594981e-002
4.532399999999950e-004	8.600437e-002
4.542399999999949e-004	8.605312e-002
4.552399999999948e-004	8.609667e-002
4.562399999999947e-004	8.613560e-002
4.572399999999946e-004	8.617038e-002
4.582399999999945e-004	8.620144e-002
4.592399999999944e-004	8.622921e-002
4.602399999999944e-004	8.625402e-002
4.612399999999943e-004	8.627619e-002
4.622399999999942e-004	8.629599e-002
4.632399999999941e-004	8.631369e-002
4.642399999999940e-004	8.632950e-002
4.662399999999939e-004	8.635626e-002
4.682399999999937e-004	8.637762e-002
4.702399999999935e-004	8.639468e-002
4.722399999999934e-004	8.640829e-002
4.752399999999931e-004	8.642375e-002
4.782399999999929e-004	8.643477e-002
4.822399999999925e-004	8.644472e-002
4.872399999999921e-004	8.645225e-002
4.932399999999916e-004	8.645714e-002
5.009999999999999e-004	8.646010e-002
5.011000000000000e-004	8.620442e-002
5.012999999999999e-004	8.522236e-002
5.015999999999998e-004	8.241032e-002
5.020000000000001e-004	7.702097e-002
5.026000000000000e-004	6.645165e-002
5.032400000000001e-004	5.601997e-002
5.042400000000000e-004	4.099969e-002
5.052399999999999e-004	2.742818e-002
5.062399999999998e-004	1.530170e-002
5.072399999999997e-004	4.466387e-003
5.082399999999997e-004	-5.215236e-003
5.092399999999996e-004	-1.386601e-002
5.102399999999995e-004	-2.159569e-002
5.112399999999994e-004	-2.850235e-002
5.122399999999993e-004	-3.467363e-002
5.132399999999992e-004	-4.018782e-002
5.142399999999991e-004	-4.511488e-002
5.152399999999991e-004	-4.951734e-002
5.162399999999990e-004	-5.345105e-002
5.172399999999989e-004	-5.696591e-002
5.182399999999988e-004	-6.010653e-002
5.192399999999987e-004	-6.291275e-002
5.202399999999986e-004	-6.542018e-002
5.212399999999986e-004	-6.766063e-002
5.222399999999985e-004	-6.966253e-002
5.232399999999984e-004	-7.145128e-002
5.242399999999983e-004	-7.304956e-002
5.252399999999982e-004	-7.447767e-002
5.262399999999981e-004	-7.575373e-002
5.272399999999981e-004	-7.689391e-002
5.282399999999980e-004	-7.791270e-002
5.292399999999979e-004	-7.882301e-002
5.302399999999978e-004	-7.963639e-002
5.312399999999977e-004	-8.036317e-002
5.322399999999976e-004	-8.101256e-002
5.332399999999975e-004	-8.159281e-002
5.342399999999975e-004	-8.211128e-002
5.352399999999974e-004	-8.257455e-002
5.362399999999973e-004	-8.298849e-002
5.372399999999972e-004	-8.335835e-002
5.382399999999971e-004	-8.368883e-002
5.392399999999970e-004	-8.398413e-002
5.402399999999970e-004	-8.424798e-002
5.412399999999969e-004	-8.448374e-002
5.422399999999968e-004	-8.469440e-002
5.432399999999967e-004	-8.488263e-002
5.442399999999966e-004	-8.505081e-002
5.452399999999965e-004	-8.520109e-002
5.462399999999965e-004	-8.533537e-002
5.472399999999964e-004	-8.545535e-002
5.482399999999963e-004	-8.556256e-002
5.492399999999962e-004	-8.565835e-002
5.502399999999961e-004	-8.574393e-002
5.512399999999960e-004	-8.582041e-002
5.522399999999960e-004	-8.588875e-002
5.532399999999959e-004	-8.594981e-002
5.542399999999958e-004	-8.600437e-002
5.552399999999957e-004	-8.605312e-002
5.562399999999956e-004	-8.609667e-002
5.572399999999955e-004	-8.613560e-002
5.582399999999954e-004	-8.617038e-002
5.592399999999954e-004	-8.620144e-002
5.602399999999953e-004	-8.622921e-002
5.612399999999952e-004	-8.625402e-002
5.622399999999951e-004	-8.627619e-002
5.632399999999950e-004	-8.629599e-002
5.642399999999949e-004	-8.631369e-002
5.652399999999949e-004	-8.632950e-002
5.672399999999947e-004	-8.635626e-002
5.692399999999945e-004	-8.637762e-002
5.712399999999944e-004	-8.639468e-002
5.732399999999942e-004	-8.640829e-002
5.762399999999939e-004	-8.642375e-002
5.792399999999937e-004	-8.643477e-002
5.832399999999933e-004	-8.644472e-002
5.882399999999929e-004	-8.645225e-002
5.942399999999924e-004	-8.645714e-002
6.000000000000001e-004	-8.645957e-002
6.001000000000001e-004	-8.620390e-002
6.003000000000000e-004	-8.522184e-002
6.006000000000000e-004	-8.240982e-002
6.010000000000000e-004	-7.702049e-002
6.015999999999999e-004	-6.645120e-002
6.022400000000000e-004	-5.601956e-002
6.032399999999999e-004	-4.099932e-002
6.042399999999998e-004	-2.742785e-002
6.052399999999997e-004	-1.530140e-002
6.062399999999996e-004	-4.466123e-003
6.072399999999996e-004	5.215472e-003
6.082399999999995e-004	1.386622e-002
6.092399999999994e-004	2.159588e-002
6.102399999999993e-004	2.850252e-002
6.112399999999992e-004	3.467378e-002
6.122399999999991e-004	4.018795e-002
6.132399999999991e-004	4.511501e-002
6.142399999999990e-004	4.951745e-002
6.152399999999989e-004	5.345114e-002
6.162399999999988e-004	5.696600e-002
6.172399999999987e-004	6.010661e-002
6.182399999999986e-004	6.291282e-002
6.192399999999986e-004	6.542024e-002
6.202399999999985e-004	6.766068e-002
6.212399999999984e-004	6.966257e-002
6.222399999999983e-004	7.145132e-002
6.232399999999982e-004	7.304960e-002
6.242399999999981e-004	7.447771e-002
6.252399999999981e-004	7.575376e-002
6.262399999999980e-004	7.689394e-002
6.272399999999979e-004	7.791273e-002
6.282399999999978e-004	7.882303e-002
6.292399999999977e-004	7.963641e-002
6.302399999999976e-004	8.036319e-002
6.312399999999975e-004	8.101258e-002
6.322399999999975e-004	8.159283e-002
6.332399999999974e-004	8.211130e-002
6.342399999999973e-004	8.257456e-002
6.352399999999972e-004	8.298850e-002
6.362399999999971e-004	8.335836e-002
6.372399999999970e-004	8.368885e-002
6.382399999999970e-004	8.398414e-002
6.392399999999969e-004	8.424799e-002
6.402399999999968e-004	8.448375e-002
6.412399999999967e-004	8.469441e-002
6.422399999999966e-004	8.488263e-002
6.432399999999965e-004	8.505082e-002
6.442399999999965e-004	8.520110e-002
6.452399999999964e-004	8.533537e-002
6.462399999999963e-004	8.545536e-002
6.472399999999962e-004	8.556256e-002
6.482399999999961e-004	8.565835e-002
6.492399999999960e-004	8.574394e-002
6.502399999999959e-004	8.582042e-002
6.512399999999959e-004	8.588876e-002
6.522399999999958e-004	8.594981e-002
6.532399999999957e-004	8.600437e-002
6.542399999999956e-004	8.605312e-002
6.552399999999955e-004	8.609667e-002
6.562399999999954e-004	8.613560e-002
6.572399999999954e-004	8.617038e-002
6.582399999999953e-004	8.620144e-002
6.592399999999952e-004	8.622921e-002
6.602399999999951e-004	8.625402e-002
6.612399999999950e-004	8.627619e-002
6.622399999999949e-004	8.629599e-002
6.632399999999949e-004	8.631369e-002
6.642399999999948e-004	8.632950e-002
6.662399999999946e-004	8.635626e-002
6.682399999999944e-004	8.637762e-002
6.702399999999943e-004	8.639468e-002
6.722399999999941e-004	8.640829e-002
6.752399999999938e-004	8.642375e-002
6.782399999999936e-004	8.643477e-002
6.822399999999933e-004	8.644472e-002
6.872399999999928e-004	8.645225e-002
6.932399999999923e-004	8.645714e-002
7.010000000000000e-004	8.646010e-002
7.011000000000001e-004	8.620442e-002
7.013000000000000e-004	8.522236e-002
7.015999999999999e-004	8.241032e-002
7.020000000000002e-004	7.702097e-002
7.026000000000001e-004	6.645165e-002
7.032400000000002e-004	5.601997e-002
7.042400000000001e-004	4.099969e-002
7.052400000000000e-004	2.742818e-002
7.062399999999999e-004	1.530170e-002
7.072399999999998e-004	4.466387e-003
7.082399999999997e-004	-5.215236e-003
7.092399999999997e-004	-1.386601e-002
7.102399999999996e-004	-2.159569e-002
7.112399999999995e-004	-2.850235e-002
7.122399999999994e-004	-3.467363e-002
7.132399999999993e-004	-4.018782e-002
7.142399999999992e-004	-4.511488e-002
7.152399999999992e-004	-4.951734e-002
7.162399999999991e-004	-5.345105e-002
7.172399999999990e-004	-5.696591e-002
7.182399999999989e-004	-6.010653e-002
7.192399999999988e-004	-6.291275e-002
7.202399999999987e-004	-6.542018e-002
7.212399999999986e-004	-6.766063e-002
7.222399999999986e-004	-6.966253e-002
7.232399999999985e-004	-7.145128e-002
7.242399999999984e-004	-7.304956e-002
7.252399999999983e-004	-7.447767e-002
7.262399999999982e-004	-7.575373e-002
7.272399999999981e-004	-7.689391e-002
7.282399999999981e-004	-7.791270e-002
7.292399999999980e-004	-7.882301e-002
7.302399999999979e-004	-7.963639e-002
7.312399999999978e-004	-8.036317e-002
7.322399999999977e-004	-8.101257e-002
7.332399999999976e-004	-8.159281e-002
7.342399999999976e-004	-8.211128e-002
7.352399999999975e-004	-8.257455e-002
7.362399999999974e-004	-8.298849e-002
7.372399999999973e-004	-8.335835e-002
7.382399999999972e-004	-8.368883e-002
7.392399999999971e-004	-8.398413e-002
7.402399999999971e-004	-8.424798e-002
7.412399999999970e-004	-8.448374e-002
7.422399999999969e-004	-8.469440e-002
7.432399999999968e-004	-8.488263e-002
7.442399999999967e-004	-8.505081e-002
7.452399999999966e-004	-8.520109e-002
7.462399999999965e-004	-8.533537e-002
7.472399999999965e-004	-8.545535e-002
7.482399999999964e-004	-8.556256e-002
7.492399999999963e-004	-8.565835e-002
7.502399999999962e-004	-8.574393e-002
7.512399999999961e-004	-8.582041e-002
7.522399999999960e-004	-8.588875e-002
7.532399999999960e-004	-8.594981e-002
7.542399999999959e-004	-8.600437e-002
7.552399999999958e-004	-8.605312e-002
7.562399999999957e-004	-8.609667e-002
7.572399999999956e-004	-8.613560e-002
7.582399999999955e-004	-8.617038e-002
7.592399999999955e-004	-8.620144e-002
7.602399999999954e-004	-8.622921e-002
7.612399999999953e-004	-8.625402e-002
7.622399999999952e-004	-8.627619e-002
7.632399999999951e-004	-8.629599e-002
7.642399999999950e-004	-8.631369e-002
7.652399999999949e-004	-8.632950e-002
7.672399999999948e-004	-8.635626e-002
7.692399999999946e-004	-8.637762e-002
7.712399999999944e-004	-8.639468e-002
7.732399999999943e-004	-8.640829e-002
7.762399999999940e-004	-8.642375e-002
7.792399999999938e-004	-8.643477e-002
7.832399999999934e-004	-8.644472e-002
7.882399999999930e-004	-8.645225e-002
7.942399999999925e-004	-8.645714e-002
8.000000000000002e-004	-8.645957e-002
8.001000000000002e-004	-8.620390e-002
8.003000000000001e-004	-8.522184e-002
8.006000000000001e-004	-8.240982e-002
8.010000000000001e-004	-7.702049e-002
8.016000000000000e-004	-6.645120e-002
8.022400000000001e-004	-5.601956e-002
8.032400000000000e-004	-4.099932e-002
8.042399999999999e-004	-2.742785e-002
8.052399999999998e-004	-1.530140e-002
8.062399999999997e-004	-4.466123e-003
8.072399999999997e-004	5.215472e-003
8.082399999999996e-004	1.386622e-002
8.092399999999995e-004	2.159588e-002
8.102399999999994e-004	2.850252e-002
8.112399999999993e-004	3.467378e-002
8.122399999999992e-004	4.018795e-002
8.132399999999992e-004	4.511501e-002
8.142399999999991e-004	4.951745e-002
8.152399999999990e-004	5.345114e-002
8.162399999999989e-004	5.696600e-002
8.172399999999988e-004	6.010661e-002
8.182399999999987e-004	6.291282e-002
8.192399999999986e-004	6.542024e-002
8.202399999999986e-004	6.766068e-002
8.212399999999985e-004	6.966257e-002
8.222399999999984e-004	7.145132e-002
8.232399999999983e-004	7.304960e-002
8.242399999999982e-004	7.447771e-002
8.252399999999981e-004	7.575376e-002
8.262399999999981e-004	7.689394e-002
8.272399999999980e-004	7.791273e-002
8.282399999999979e-004	7.882303e-002
8.292399999999978e-004	7.963641e-002
8.302399999999977e-004	8.036318e-002
8.312399999999976e-004	8.101258e-002
8.322399999999976e-004	8.159283e-002
8.332399999999975e-004	8.211130e-002
8.342399999999974e-004	8.257456e-002
8.352399999999973e-004	8.298850e-002
8.362399999999972e-004	8.335836e-002
8.372399999999971e-004	8.368885e-002
8.382399999999970e-004	8.398414e-002
8.392399999999970e-004	8.424799e-002
8.402399999999969e-004	8.448375e-002
8.412399999999968e-004	8.469441e-002
8.422399999999967e-004	8.488263e-002
8.432399999999966e-004	8.505082e-002
8.442399999999965e-004	8.520110e-002
8.452399999999965e-004	8.533537e-002
8.462399999999964e-004	8.545536e-002
8.472399999999963e-004	8.556256e-002
8.482399999999962e-004	8.565835e-002
8.492399999999961e-004	8.574394e-002
8.502399999999960e-004	8.582042e-002
8.512399999999960e-004	8.588876e-002
8.522399999999959e-004	8.594981e-002
8.532399999999958e-004	8.600437e-002
8.542399999999957e-004	8.605312e-002
8.552399999999956e-004	8.609667e-002
8.562399999999955e-004	8.613560e-002
8.572399999999954e-004	8.617038e-002
8.582399999999954e-004	8.620144e-002
8.592399999999953e-004	8.622921e-002
8.602399999999952e-004	8.625402e-002
8.612399999999951e-004	8.627619e-002
8.622399999999950e-004	8.629599e-002
8.632399999999949e-004	8.631369e-002
8.642399999999949e-004	8.632950e-002
8.662399999999947e-004	8.635626e-002
8.682399999999945e-004	8.637762e-002
8.702399999999944e-004	8.639468e-002
8.722399999999942e-004	8.640829e-002
8.752399999999939e-004	8.642375e-002
8.782399999999937e-004	8.643477e-002
8.822399999999933e-004	8.644472e-002
8.872399999999929e-004	8.645225e-002
8.932399999999924e-004	8.645714e-002
9.010000000000001e-004	8.646010e-002
9.011000000000002e-004	8.620442e-002
9.013000000000001e-004	8.522236e-002
9.016000000000000e-004	8.241032e-002
9.020000000000002e-004	7.702097e-002
9.026000000000002e-004	6.645165e-002
9.032400000000003e-004	5.601997e-002
9.042400000000002e-004	4.099969e-002
9.052400000000001e-004	2.742818e-002
9.062400000000000e-004	1.530170e-002
9.072399999999999e-004	4.466387e-003
9.082399999999998e-004	-5.215236e-003
9.092399999999997e-004	-1.386601e-002
9.102399999999997e-004	-2.159569e-002
