Time (s),Channel 1 (V),Channel 2 (V)
-0.001023872340425532,-0.1992013724970819,-0.09814043338821307
-0.001023622340425532,-0.1988579506331633,-0.09779956428807388
-0.001023372340425532,-0.1992013724970817,-0.09814043338821292
-0.001023122340425532,-0.1998882162249189,-0.09814043338821307
-0.001022872340425532,-0.1998882162249192,-0.09814043338821307
-0.001022622340425532,-0.1985145287692445,-0.09848130248835243
-0.001022372340425532,-0.1985145287692445,-0.09848130248835243
-0.001022122340425532,-0.1992013724970819,-0.09814043338821292
-0.001021872340425532,-0.1992013724970817,-0.09779956428807372
-0.001021622340425532,-0.1988579506331633,-0.09779956428807372
-0.001021372340425532,-0.1992013724970819,-0.09814043338821307
-0.001021122340425532,-0.1995447943610005,-0.09848130248835243
-0.001020872340425532,-0.1995447943610005,-0.09848130248835243
-0.001020622340425532,-0.1995447943610005,-0.09882217158849178
-0.001020372340425532,-0.1998882162249194,-0.09848130248835274
-0.001020122340425532,-0.2002316380888378,-0.09916304068863083
-0.001019872340425532,-0.2005750599527564,-0.09848130248835274
-0.001019622340425532,-0.1992013724970819,-0.09916304068863113
-0.001019372340425532,-0.1998882162249192,-0.09882217158849178
-0.001019122340425532,-0.2002316380888379,-0.09916304068863113
-0.001018872340425532,-0.1995447943610007,-0.09950390978877034
-0.001018622340425532,-0.1998882162249189,-0.09916304068863113
-0.001018372340425532,-0.1992013724970822,-0.09916304068863113
-0.001018122340425532,-0.1995447943610004,-0.09882217158849194
-0.001017872340425532,-0.1988579506331631,-0.09882217158849178
-0.001017622340425532,-0.1995447943610005,-0.09882217158849178
-0.001017372340425532,-0.1992013724970819,-0.09950390978877049
-0.001017122340425532,-0.1988579506331633,-0.09916304068863128
-0.001016872340425532,-0.199201372497082,-0.09950390978877034
-0.001016622340425532,-0.1995447943610004,-0.09916304068863128
-0.001016372340425532,-0.1992013724970819,-0.09916304068863113
-0.001016122340425532,-0.1995447943610005,-0.09950390978877049
-0.001015872340425532,-0.1992013724970819,-0.09882217158849178
-0.001015622340425532,-0.1995447943610007,-0.09916304068863113
-0.001015372340425532,-0.199888216224919,-0.09916304068863128
-0.001015122340425532,-0.1995447943610007,-0.09950390978877034
-0.001014872340425532,-0.199201372497082,-0.09950390978877049
-0.001014622340425532,-0.1992013724970819,-0.09950390978877049
-0.001014372340425532,-0.1985145287692445,-0.09950390978877049
-0.001014122340425532,-0.1988579506331631,-0.09950390978877049
-0.001013872340425532,-0.1988579506331633,-0.09984477888890969
-0.001013622340425532,-0.199201372497082,-0.09950390978877049
-0.001013372340425532,-0.1995447943610004,-0.09950390978877049
-0.001013122340425532,-0.1988579506331631,-0.09950390978877049
-0.001012872340425532,-0.1988579506331631,-0.09950390978877049
-0.001012622340425532,-0.1992013724970819,-0.09950390978877049
-0.001012372340425532,-0.1988579506331631,-0.09950390978877049
-0.001012122340425532,-0.199201372497082,-0.09984477888890984
-0.001011872340425532,-0.1995447943610004,-0.09984477888890984
-0.001011622340425532,-0.1995447943610005,-0.09950390978877065
-0.001011372340425532,-0.1998882162249192,-0.1001856479890492
-0.001011122340425532,-0.1998882162249192,-0.1001856479890492
-0.001010872340425532,-0.2002316380888379,-0.1005265170891886
-0.001010622340425532,-0.2002316380888376,-0.1005265170891884
-0.001010372340425532,-0.1995447943610002,-0.1001856479890493
-0.001010122340425532,-0.1988579506331634,-0.1005265170891884
-0.001009872340425532,-0.1995447943610005,-0.1001856479890492
-0.001009622340425532,-0.1992013724970819,-0.1005265170891886
-0.001009372340425532,-0.1995447943610005,-0.1012082552894673
-0.001009122340425532,-0.2002316380888379,-0.1005265170891886
-0.001008872340425532,-0.2002316380888378,-0.1012082552894671
-0.001008622340425532,-0.1998882162249194,-0.1008673861893281
-0.001008372340425532,-0.1998882162249192,-0.1012082552894671
-0.001008122340425532,-0.1998882162249192,-0.1008673861893279
-0.001007872340425532,-0.1995447943610005,-0.1008673861893279
-0.001007622340425532,-0.1995447943610005,-0.1012082552894673
-0.001007372340425532,-0.2002316380888378,-0.1012082552894671
-0.001007122340425532,-0.199888216224919,-0.1008673861893278
-0.001006872340425532,-0.1995447943610007,-0.1005265170891887
-0.001006622340425532,-0.2002316380888379,-0.1015491243896066
-0.001006372340425532,-0.1998882162249192,-0.1015491243896066
-0.001006122340425532,-0.1995447943610005,-0.1012082552894673
-0.001005872340425532,-0.1998882162249192,-0.1008673861893279
-0.001005622340425532,-0.2002316380888379,-0.1018899934897458
-0.001005372340425532,-0.2002316380888379,-0.1015491243896068
-0.001005122340425532,-0.200918481816675,-0.1018899934897458
-0.001004872340425532,-0.1998882162249192,-0.1015491243896066
-0.001004622340425532,-0.1992013724970819,-0.1015491243896066
-0.001004372340425532,-0.1988579506331631,-0.1012082552894673
-0.001004122340425532,-0.199201372497082,-0.1008673861893281
-0.001003872340425532,-0.1995447943610005,-0.1012082552894673
-0.001003622340425532,-0.1995447943610005,-0.1012082552894673
-0.001003372340425532,-0.1998882162249192,-0.101889993489746
-0.001003122340425532,-0.1995447943610005,-0.101889993489746
-0.001002872340425532,-0.1992013724970819,-0.101889993489746
-0.001002622340425532,-0.1988579506331631,-0.1015491243896066
-0.001002372340425532,-0.1992013724970822,-0.1015491243896066
-0.001002122340425532,-0.1998882162249189,-0.1015491243896066
-0.001001872340425532,-0.1998882162249192,-0.1012082552894674
-0.001001622340425532,-0.1992013724970819,-0.1015491243896066
-0.001001372340425532,-0.1998882162249192,-0.1015491243896066
-0.001001122340425532,-0.1998882162249192,-0.1022308625898853
-0.001000872340425532,-0.1995447943610005,-0.101889993489746
-0.001000622340425532,-0.1995447943610007,-0.1018899934897461
-0.001000372340425532,-0.199888216224919,-0.1022308625898852
-0.001000122340425532,-0.1810000137093911,-0.1005265170891886
-0.0009998723404255319,0.1895521774588794,0.005142903954011019
-0.0009996223404255319,0.201228520832115,0.05695500717519274
-0.0009993723404255318,0.2026022082877897,0.06547673467867658
-0.0009991223404255318,0.2032890520156272,0.06718108017937413
-0.000998872340425532,0.2036324738795456,0.06888542568006933
-0.000998622340425532,0.2029456301517087,0.06922629478020932
-0.0009983723404255319,0.2026022082877897,0.06956716388034882
-0.0009981223404255319,0.2019153645599523,0.07024890208062753
-0.0009978723404255319,0.2019153645599523,0.07024890208062753
-0.0009976223404255318,0.201915364559952,0.07024890208062769
-0.0009973723404255318,0.201228520832115,0.07058977118076704
-0.000997122340425532,0.201228520832115,0.07093064028090608
-0.0009968723404255319,0.201228520832115,0.07127150938104559
-0.0009966223404255319,0.2015719426960336,0.07058977118076688
-0.0009963723404255319,0.2015719426960336,0.07127150938104559
-0.0009961223404255318,0.2005416771042776,0.07058977118076688
-0.0009958723404255318,0.1998548333764405,0.07127150938104575
-0.000995622340425532,0.2005416771042773,0.07161237848118479
-0.000995372340425532,0.2005416771042776,0.07161237848118494
-0.0009951223404255319,0.201228520832115,0.07229411668146365
-0.0009948723404255319,0.2001982552403589,0.072634985781603
-0.0009946223404255319,0.2001982552403589,0.072634985781603
-0.0009943723404255318,0.19985483337644,0.07263498578160316
-0.0009941223404255318,0.1995114115125218,0.07297585488174251
-0.000993872340425532,0.2001982552403586,0.07331672398188156
-0.0009936223404255319,0.1998548333764403,0.07365759308202091
-0.0009933723404255319,0.1998548333764402,0.07399846218216041
-0.0009931223404255319,0.2001982552403589,0.07433933128229978
-0.0009928723404255318,0.2005416771042776,0.07468020038243912
-0.0009926223404255318,0.2001982552403591,0.07502106948257847
-0.0009923723404255318,0.2005416771042776,0.07502106948257863
-0.000992122340425532,0.2005416771042776,0.07536193858271768
-0.0009918723404255319,0.201228520832115,0.07536193858271784
-0.0009916223404255319,0.2005416771042776,0.07502106948257847
-0.0009913723404255319,0.2008850989681962,0.07502106948257847
-0.0009911223404255318,0.1998548333764402,0.07468020038243912
-0.0009908723404255318,0.2005416771042774,0.07502106948257863
-0.000990622340425532,0.2001982552403591,0.07536193858271768
-0.0009903723404255319,0.1998548333764403,0.07536193858271784
-0.0009901223404255319,0.1998548333764402,0.07536193858271784
-0.0009898723404255319,0.1998548333764402,0.07536193858271784
-0.0009896223404255318,0.1995114115125215,0.07536193858271784
-0.0009893723404255318,0.1995114115125215,0.07638454588313559
-0.0009891223404255318,0.1995114115125213,0.07570280768285734
-0.000988872340425532,0.1991679896486029,0.07604367678299638
-0.0009886223404255319,0.1998548333764402,0.07604367678299653
-0.0009883723404255319,0.1991679896486028,0.0763845458831359
-0.0009881223404255319,0.1995114115125215,0.07672541498327524
-0.0009878723404255318,0.1998548333764402,0.07706628408341459
-0.0009876223404255318,0.19985483337644,0.07740715318355411
-0.000987372340425532,0.1995114115125217,0.07774802228369315
-0.0009871223404255319,0.1995114115125215,0.0780888913838325
-0.0009868723404255319,0.2001982552403589,0.07808889138383265
-0.0009866223404255319,0.1995114115125215,0.0777480222836933
-0.0009863723404255318,0.1998548333764402,0.07808889138383265
-0.0009861223404255318,0.1998548333764399,0.07706628408341459
-0.0009858723404255318,0.1991679896486029,0.0770662840834149
-0.000985622340425532,0.1995114115125213,0.077748022283693
-0.0009853723404255319,0.2001982552403589,0.07740715318355396
-0.0009851223404255319,0.2005416771042776,0.07808889138383265
