Time (s),Channel 1 (V),Channel 2 (V)
-0.001023888862332696,-0.1992013724970819,-0.02758052965936691
-0.001023638862332696,-0.1988579506331636,-0.02758052965936691
-0.001023388862332696,-0.1998882162249187,-0.02758052965936691
-0.001023138862332696,-0.1988579506331636,-0.02723966055922772
-0.001022888862332696,-0.2002316380888379,-0.02758052965936691
-0.001022638862332696,-0.1992013724970819,-0.02723966055922756
-0.001022388862332696,-0.1998882162249192,-0.02758052965936691
-0.001022138862332696,-0.1988579506331633,-0.02792139875950611
-0.001021888862332696,-0.1992013724970819,-0.02758052965936691
-0.001021638862332696,-0.1992013724970819,-0.02758052965936691
-0.001021388862332696,-0.1995447943610005,-0.02723966055922756
-0.001021138862332696,-0.1995447943610005,-0.02723966055922756
-0.001020888862332696,-0.1998882162249192,-0.02723966055922756
-0.001020638862332696,-0.2002316380888379,-0.02758052965936691
-0.001020388862332696,-0.2002316380888378,-0.02758052965936691
-0.001020138862332696,-0.1998882162249194,-0.02758052965936691
-0.001019888862332696,-0.1992013724970822,-0.02758052965936691
-0.001019638862332696,-0.2002316380888379,-0.02792139875950627
-0.001019388862332696,-0.1998882162249192,-0.02792139875950627
-0.001019138862332696,-0.1995447943610005,-0.02826226785964562
-0.001018888862332696,-0.1988579506331633,-0.02826226785964546
-0.001018638862332696,-0.1992013724970819,-0.02792139875950642
-0.001018388862332696,-0.1992013724970819,-0.02826226785964546
-0.001018138862332696,-0.1992013724970819,-0.02826226785964562
-0.001017888862332696,-0.1992013724970819,-0.02826226785964562
-0.001017638862332696,-0.1995447943610005,-0.02826226785964562
-0.001017388862332696,-0.1995447943610005,-0.02792139875950627
-0.001017138862332696,-0.1995447943610005,-0.02723966055922772
-0.001016888862332696,-0.1995447943610004,-0.02758052965936707
-0.001016638862332696,-0.199201372497082,-0.02792139875950611
-0.001016388862332696,-0.1988579506331631,-0.02792139875950627
-0.001016138862332696,-0.1995447943610005,-0.02792139875950627
-0.001015888862332696,-0.1995447943610005,-0.02758052965936691
-0.001015638862332696,-0.199201372497082,-0.02758052965936707
-0.001015388862332696,-0.1995447943610007,-0.02792139875950627
-0.001015138862332696,-0.199888216224919,-0.02792139875950627
-0.001014888862332696,-0.1995447943610007,-0.02792139875950627
-0.001014638862332696,-0.1992013724970819,-0.02792139875950627
-0.001014388862332696,-0.1995447943610005,-0.02758052965936691
-0.001014138862332696,-0.1992013724970819,-0.02826226785964562
-0.001013888862332696,-0.1992013724970823,-0.02826226785964546
-0.001013638862332696,-0.2002316380888373,-0.02792139875950642
-0.001013388862332696,-0.1988579506331638,-0.02826226785964546
-0.001013138862332696,-0.1995447943610005,-0.02826226785964562
-0.001012888862332696,-0.1992013724970819,-0.02826226785964562
-0.001012638862332696,-0.1992013724970819,-0.02826226785964562
-0.001012388862332696,-0.1995447943610005,-0.02792139875950627
-0.001012138862332696,-0.1988579506331636,-0.02792139875950658
-0.001011888862332696,-0.1998882162249187,-0.02860313695978467
-0.001011638862332696,-0.1992013724970822,-0.02826226785964578
-0.001011388862332696,-0.1992013724970819,-0.02826226785964562
-0.001011138862332696,-0.1988579506331631,-0.02826226785964562
-0.001010888862332696,-0.1988579506331631,-0.02826226785964562
-0.001010638862332696,-0.1995447943610005,-0.02826226785964578
-0.001010388862332696,-0.199544794361001,-0.02860313695978513
-0.001010138862332696,-0.2005750599527561,-0.02894400605992417
-0.001009888862332696,-0.1992013724970819,-0.02860313695978497
-0.001009638862332696,-0.1992013724970819,-0.02826226785964562
-0.001009388862332696,-0.1992013724970819,-0.02860313695978497
-0.001009138862332696,-0.1988579506331631,-0.02826226785964562
-0.001008888862332696,-0.1988579506331634,-0.02826226785964562
